"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"181","HBV","ARIMA + Fourier","2017-2019",2017-01-01,750.858966988356,662.466145860504,692.435796524416,811.648020211447,844.785508752642
"182","HBV","ARIMA + Fourier","2017-2019",2017-02-01,609.986582559269,528.372772982854,555.959185046113,666.518837795007,697.459170562963
"183","HBV","ARIMA + Fourier","2017-2019",2017-03-01,643.514849084301,557.394767656669,586.504174332046,703.169356522568,735.818766730056
"184","HBV","ARIMA + Fourier","2017-2019",2017-04-01,524.74194867028,445.346656099202,472.09159255431,580.175112435694,610.646135250326
"185","HBV","ARIMA + Fourier","2017-2019",2017-05-01,548.656850028109,465.47712313017,493.495200860864,606.740281808229,638.670528725861
"186","HBV","ARIMA + Fourier","2017-2019",2017-06-01,532.84011299299,449.074240358211,477.258419277981,591.482564284305,623.764995218426
"187","HBV","ARIMA + Fourier","2017-2019",2017-07-01,509.121007289059,425.56703965226,453.641086353879,567.800660763976,600.15904230736
"188","HBV","ARIMA + Fourier","2017-2019",2017-08-01,529.265283138333,442.251213471209,471.486138641757,590.383135138078,624.088477977804
"189","HBV","ARIMA + Fourier","2017-2019",2017-09-01,527.567958381869,438.992356692379,468.730998525878,589.88260070446,624.277743034551
"190","HBV","ARIMA + Fourier","2017-2019",2017-10-01,528.941452316204,438.572519956588,468.89511211171,592.604449950729,627.769625429857
"191","HBV","ARIMA + Fourier","2017-2019",2017-11-01,474.90253658959,387.952629161683,417.054992173705,536.505713398938,570.636742562379
"192","HBV","ARIMA + Fourier","2017-2019",2017-12-01,407.379767926894,325.783793514387,352.9961876922,465.657955518482,498.085098675129
"193","HBV","ARIMA + Fourier","2017-2019",2018-01-01,750.858966988356,636.547484692999,675.047081501643,830.704434795396,874.604863410286
"194","HBV","ARIMA + Fourier","2017-2019",2018-02-01,609.986582559269,505.750353393819,540.72576654339,683.419955858905,723.982283642136
"195","HBV","ARIMA + Fourier","2017-2019",2018-03-01,643.514849084301,534.63130814099,571.178534778211,720.162695637579,762.482919735874
"196","HBV","ARIMA + Fourier","2017-2019",2018-04-01,524.74194867028,425.425479232528,458.624421731168,595.309982820012,634.46800560714
"197","HBV","ARIMA + Fourier","2017-2019",2018-05-01,548.656850028109,445.491811868079,479.986094810596,621.917087419673,662.55653347809
"198","HBV","ARIMA + Fourier","2017-2019",2018-06-01,532.84011299299,429.806126730549,464.218263554584,606.190419568877,646.933802336226
"199","HBV","ARIMA + Fourier","2017-2019",2018-07-01,509.121007289059,407.145185151277,441.154269731204,581.955176947827,622.481590298482
"200","HBV","ARIMA + Fourier","2017-2019",2018-08-01,529.265283138333,423.786455535084,458.971268970706,604.565704370305,646.453929404068
"201","HBV","ARIMA + Fourier","2017-2019",2018-09-01,527.567958381869,420.898084102982,456.458376202153,603.82292258936,646.272709114086
"202","HBV","ARIMA + Fourier","2017-2019",2018-10-01,528.941452316204,420.773865291758,456.815783959215,606.3514776644,649.468973584826
"203","HBV","ARIMA + Fourier","2017-2019",2018-11-01,474.90253658959,371.480421788766,405.842981286718,549.385423847101,591.009643425435
"204","HBV","ARIMA + Fourier","2017-2019",2018-12-01,407.379767926894,310.928189566617,342.841216968554,477.480625803304,516.841396113037
"205","HBV","ARIMA + Fourier","2017-2019",2019-01-01,750.858966988356,616.014788917252,661.180059956006,846.239155902208,899.038252676171
"206","HBV","ARIMA + Fourier","2017-2019",2019-02-01,609.986582559269,487.723539077729,528.497252813725,697.316169149746,745.909791448365
"207","HBV","ARIMA + Fourier","2017-2019",2019-03-01,643.514849084301,516.345627094891,558.780757191798,734.228172785168,784.669294272112
"208","HBV","ARIMA + Fourier","2017-2019",2019-04-01,524.74194867028,409.347468746756,447.670162334432,607.931941777923,654.44670958305
"209","HBV","ARIMA + Fourier","2017-2019",2019-05-01,548.656850028109,429.248209015155,468.923560384807,634.647321406637,682.700829821153
