Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Samut Prakan,0,0.00,0,0.00,0.00,1251570,2014,Leprosy
Trat,0,0.00,0,0.00,0.00,224370,2014,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",11/9/2558,,,,,,2014,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2014(2557)",Leprosy,35,,,,,2014,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2014,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2014,Leprosy
ZONE:07,0,0.00,0,0.00,0.00,5037074,2014,Leprosy
Kalasin,0,0.00,0,0.00,0.00,984468,2014,Leprosy
Khon Kaen,0,0.00,0,0.00,0.00,1785852,2014,Leprosy
Maha Sarakham,0,0.00,0,0.00,0.00,958116,2014,Leprosy
Roi Et,0,0.00,0,0.00,0.00,1308638,2014,Leprosy
ZONE:08,0,0.00,0,0.00,0.00,5490561,2014,Leprosy
Bungkan,0,0.00,0,0.00,0.00,417401,2014,Leprosy
Loei,0,0.00,0,0.00,0.00,633359,2014,Leprosy
Nakhon Phanom,0,0.00,0,0.00,0.00,712101,2014,Leprosy
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,508001,2014,Leprosy
Nong Khai,0,0.00,0,0.00,0.00,516101,2014,Leprosy
Sakon Nakhon,0,0.00,0,0.00,0.00,1136466,2014,Leprosy
Udon Thani,0,0.00,0,0.00,0.00,1567132,2014,Leprosy
ZONE:09,2,0.03,0,0.00,0.00,6717984,2014,Leprosy
Buri Ram,0,0.00,0,0.00,0.00,1576343,2014,Leprosy
Chaiyaphum,1,0.09,0,0.00,0.00,1136386,2014,Leprosy
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2615340,2014,Leprosy
Surin,1,0.07,0,0.00,0.00,1389915,2014,Leprosy
ZONE:10,24,0.53,0,0.00,0.00,4564711,2014,Leprosy
Amnat Charoen,0,0.00,0,0.00,0.00,375039,2014,Leprosy
Mukdahan,1,0.29,0,0.00,0.00,345159,2014,Leprosy
Si Sa Ket,23,1.57,0,0.00,0.00,1463620,2014,Leprosy
Ubon Ratchathani,0,0.00,0,0.00,0.00,1840596,2014,Leprosy
Yasothon,0,0.00,0,0.00,0.00,540297,2014,Leprosy
ZONE:11,0,0.00,0,0.00,0.00,4344513,2014,Leprosy
Chumphon,0,0.00,0,0.00,0.00,499435,2014,Leprosy
Krabi,0,0.00,0,0.00,0.00,453850,2014,Leprosy
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1544936,2014,Leprosy
Phangnga,0,0.00,0,0.00,0.00,260395,2014,Leprosy
Phuket,0,0.00,0,0.00,0.00,373943,2014,Leprosy
Ranong,0,0.00,0,0.00,0.00,175933,2014,Leprosy
Surat Thani,0,0.00,0,0.00,0.00,1036021,2014,Leprosy
ZONE:12,3,0.06,0,0.00,0.00,4825453,2014,Leprosy
Narathiwat,1,0.13,0,0.00,0.00,770472,2014,Leprosy
Pattani,2,0.29,0,0.00,0.00,682512,2014,Leprosy
Phatthalung,0,0.00,0,0.00,0.00,519220,2014,Leprosy
Satun,0,0.00,0,0.00,0.00,311233,2014,Leprosy
Songkhla,0,0.00,0,0.00,0.00,1395596,2014,Leprosy
Trang,0,0.00,0,0.00,0.00,637395,2014,Leprosy
Yala,0,0.00,0,0.00,0.00,509025,2014,Leprosy
Total,47,0.07,0,0.00,0.00,65426907,2016,Leprosy
ZONE:01,2,0.03,0,0.00,0.00,5781324,2016,Leprosy
Chiang Mai,2,0.12,0,0.00,0.00,1703263,2016,Leprosy
Chiang Rai,0,0.00,0,0.00,0.00,1242825,2016,Leprosy
Lampang,0,0.00,0,0.00,0.00,752685,2016,Leprosy
Lamphun,0,0.00,0,0.00,0.00,405927,2016,Leprosy
Mae Hong Son,0,0.00,0,0.00,0.00,260971,2016,Leprosy
Nan,0,0.00,0,0.00,0.00,478890,2016,Leprosy
Phayao,0,0.00,0,0.00,0.00,483550,2016,Leprosy
Phrae,0,0.00,0,0.00,0.00,453213,2016,Leprosy
ZONE:02,15,0.43,0,0.00,0.00,3498728,2016,Leprosy
Phetchabun,1,0.10,0,0.00,0.00,996397,2016,Leprosy
Phitsanulok,0,0.00,0,0.00,0.00,861194,2016,Leprosy
Sukhothai,0,0.00,0,0.00,0.00,602085,2016,Leprosy
Tak,14,2.42,0,0.00,0.00,578968,2016,Leprosy
Uttaradit,0,0.00,0,0.00,0.00,460084,2016,Leprosy
ZONE:03,1,0.03,0,0.00,0.00,3011449,2016,Leprosy
Chai Nat,0,0.00,0,0.00,0.00,331968,2016,Leprosy
Kamphaeng Phet,0,0.00,0,0.00,0.00,729839,2016,Leprosy
Nakhon Sawan,0,0.00,0,0.00,0.00,1072349,2016,Leprosy
Phichit,1,0.18,0,0.00,0.00,546750,2016,Leprosy
Uthai Thani,0,0.00,0,0.00,0.00,330543,2016,Leprosy
ZONE:04,0,0.00,0,0.00,0.00,5221125,2016,Leprosy
Ang Thong,0,0.00,0,0.00,0.00,283371,2016,Leprosy
Lop Buri,0,0.00,0,0.00,0.00,758531,2016,Leprosy
Nakhon Nayok,0,0.00,0,0.00,0.00,257939,2016,Leprosy
Nonthaburi,0,0.00,0,0.00,0.00,1183791,2016,Leprosy
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,805980,2016,Leprosy
Pathum Thani,0,0.00,0,0.00,0.00,1084154,2016,Leprosy
Saraburi,0,0.00,0,0.00,0.00,635567,2016,Leprosy
Sing Buri,0,0.00,0,0.00,0.00,211792,2016,Leprosy
ZONE:05,0,0.00,0,0.00,0.00,5209561,2016,Leprosy
Kanchanaburi,0,0.00,0,0.00,0.00,865172,2016,Leprosy
Nakhon Pathom,0,0.00,0,0.00,0.00,895207,2016,Leprosy
Phetchaburi,0,0.00,0,0.00,0.00,476391,2016,Leprosy
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,529912,2016,Leprosy
Ratchaburi,0,0.00,0,0.00,0.00,860549,2016,Leprosy
Samut Sakhon,0,0.00,0,0.00,0.00,538671,2016,Leprosy
Samut Songkhram,0,0.00,0,0.00,0.00,194283,2016,Leprosy
Suphan Buri,0,0.00,0,0.00,0.00,849376,2016,Leprosy
ZONE:06,2,0.03,0,0.00,0.00,5880124,2016,Leprosy
Chachoengsao,0,0.00,0,0.00,0.00,698190,2016,Leprosy
Chanthaburi,0,0.00,0,0.00,0.00,529194,2016,Leprosy
Chon Buri,0,0.00,0,0.00,0.00,1438231,2016,Leprosy
Prachin Buri,0,0.00,0,0.00,0.00,480755,2016,Leprosy
Rayong,2,0.29,0,0.00,0.00,681696,2016,Leprosy
Sa Kaeo,0,0.00,0,0.00,0.00,554555,2016,Leprosy
Samut Prakan,0,0.00,0,0.00,0.00,1270420,2016,Leprosy
Trat,0,0.00,0,0.00,0.00,227083,2016,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",3/2/2560,,,,,,2016,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2559  (2016)",Leprosy,35,,,,,2016,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2016,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2016,Leprosy
ZONE:07,1,0.02,0,0.00,0.00,5049920,2016,Leprosy
Kalasin,0,0.00,0,0.00,0.00,985055,2016,Leprosy
Khon Kaen,0,0.00,0,0.00,0.00,1794032,2016,Leprosy
Maha Sarakham,1,0.10,0,0.00,0.00,962592,2016,Leprosy
Roi Et,0,0.00,0,0.00,0.00,1308241,2016,Leprosy
ZONE:08,1,0.02,0,0.00,0.00,5511930,2016,Leprosy
Bungkan,0,0.00,0,0.00,0.00,419607,2016,Leprosy
Loei,0,0.00,0,0.00,0.00,636666,2016,Leprosy
Nakhon Phanom,0,0.00,0,0.00,0.00,714369,2016,Leprosy
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509469,2016,Leprosy
Nong Khai,0,0.00,0,0.00,0.00,518420,2016,Leprosy
Sakon Nakhon,1,0.09,0,0.00,0.00,1140673,2016,Leprosy
Udon Thani,0,0.00,0,0.00,0.00,1572726,2016,Leprosy
ZONE:09,4,0.06,0,0.00,0.00,6737604,2016,Leprosy
Buri Ram,0,0.00,0,0.00,0.00,1581955,2016,Leprosy
Chaiyaphum,0,0.00,0,0.00,0.00,1137651,2016,Leprosy
Nakhon Ratchasima,1,0.04,0,0.00,0.00,2624668,2016,Leprosy
Surin,3,0.22,0,0.00,0.00,1393330,2016,Leprosy
ZONE:10,19,0.41,0,0.00,0.00,4581192,2016,Leprosy
Amnat Charoen,0,0.00,0,0.00,0.00,375881,2016,Leprosy
Mukdahan,0,0.00,0,0.00,0.00,347059,2016,Leprosy
Si Sa Ket,19,1.30,0,0.00,0.00,1467006,2016,Leprosy
Ubon Ratchathani,0,0.00,0,0.00,0.00,1851049,2016,Leprosy
Yasothon,0,0.00,0,0.00,0.00,540197,2016,Leprosy
ZONE:11,0,0.00,0,0.00,0.00,4383957,2016,Leprosy
Chumphon,0,0.00,0,0.00,0.00,503203,2016,Leprosy
Krabi,0,0.00,0,0.00,0.00,459456,2016,Leprosy
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1550278,2016,Leprosy
Phangnga,0,0.00,0,0.00,0.00,262721,2016,Leprosy
Phuket,0,0.00,0,0.00,0.00,382485,2016,Leprosy
Ranong,0,0.00,0,0.00,0.00,182313,2016,Leprosy
Surat Thani,0,0.00,0,0.00,0.00,1043501,2016,Leprosy
ZONE:12,2,0.04,0,0.00,0.00,4865646,2016,Leprosy
Narathiwat,0,0.00,0,0.00,0.00,778941,2016,Leprosy
Pattani,2,0.29,0,0.00,0.00,690104,2016,Leprosy
Phatthalung,0,0.00,0,0.00,0.00,521570,2016,Leprosy
Satun,0,0.00,0,0.00,0.00,314297,2016,Leprosy
Songkhla,0,0.00,0,0.00,0.00,1405939,2016,Leprosy
Trang,0,0.00,0,0.00,0.00,639770,2016,Leprosy
Yala,0,0.00,0,0.00,0.00,515025,2016,Leprosy
ZONE:13,0,0.00,0,0.00,0.00,5694347,2016,Leprosy
Bangkok,0,0.00,0,0.00,0.00,5694347,2016,Leprosy
Total,376,0.59,0,0.00,0.00,63701703,2010,Leprosy
Central Region,47,0.22,0,0.00,0.00,21534318,2010,Leprosy
Zone:0,4,0.07,0,0.00,0.00,5701995,2010,Leprosy
Bangkok,4,0.07,0,0.00,0.00,5701995,2010,Leprosy
Zone:1,6,0.17,0,0.00,0.00,3454591,2010,Leprosy
Nonthaburi,1,0.09,0,0.00,0.00,1089908,2010,Leprosy
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,778627,2010,Leprosy
Pathum Thani,0,0.00,0,0.00,0.00,971010,2010,Leprosy
Saraburi,5,0.81,0,0.00,0.00,615046,2010,Leprosy
Zone:2,5,0.31,0,0.00,0.00,1590200,2010,Leprosy
Ang Thong,0,0.00,0,0.00,0.00,284889,2010,Leprosy
Chai Nat,1,0.30,0,0.00,0.00,335177,2010,Leprosy
Lop Buri,4,0.53,0,0.00,0.00,755153,2010,Leprosy
Sing Buri,0,0.00,0,0.00,0.00,214981,2010,Leprosy
Zone:3,13,0.42,0,0.00,0.00,3105799,2010,Leprosy
Chachoengsao,2,0.30,0,0.00,0.00,671458,2010,Leprosy
Nakhon Nayok,0,0.00,0,0.00,0.00,252209,2010,Leprosy
Prachin Buri,8,1.72,0,0.00,0.00,464213,2010,Leprosy
Sa Kaeo,3,0.55,0,0.00,0.00,543276,2010,Leprosy
Samut Prakan,0,0.00,0,0.00,0.00,1174643,2010,Leprosy
Zone:4,8,0.24,0,0.00,0.00,3374810,2010,Leprosy
Kanchanaburi,3,0.36,0,0.00,0.00,836600,2010,Leprosy
Nakhon Pathom,2,0.23,0,0.00,0.00,855837,2010,Leprosy
Ratchaburi,3,0.36,0,0.00,0.00,837153,2010,Leprosy
Suphan Buri,0,0.00,0,0.00,0.00,845220,2010,Leprosy
Zone:5,5,0.30,0,0.00,0.00,1651335,2010,Leprosy
Phetchaburi,4,0.86,0,0.00,0.00,462636,2010,Leprosy
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,506599,2010,Leprosy
Samut Sakhon,0,0.00,0,0.00,0.00,488247,2010,Leprosy
Samut Songkhram,1,0.52,0,0.00,0.00,193853,2010,Leprosy
Zone:9,6,0.23,0,0.00,0.00,2655588,2010,Leprosy
Chanthaburi,0,0.00,0,0.00,0.00,512932,2010,Leprosy
Chon Buri,1,0.08,0,0.00,0.00,1302942,2010,Leprosy
Rayong,3,0.48,0,0.00,0.00,619249,2010,Leprosy
Trat,2,0.91,0,0.00,0.00,220465,2010,Leprosy
South Region,97,1.10,0,0.00,0.00,8853473,2010,Leprosy
Zone:6,28,0.80,0,0.00,0.00,3514344,2010,Leprosy
Chumphon,0,0.00,0,0.00,0.00,488855,2010,Leprosy
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1519531,2010,Leprosy
Phatthalung,0,0.00,0,0.00,0.00,508656,2010,Leprosy
Surat Thani,28,2.81,0,0.00,0.00,997302,2010,Leprosy
Zone:7,3,0.16,0,0.00,0.00,1825591,2010,Leprosy
Krabi,1,0.23,0,0.00,0.00,429631,2010,Leprosy
Phangnga,1,0.40,0,0.00,0.00,252385,2010,Leprosy
Phuket,1,0.29,0,0.00,0.00,340490,2010,Leprosy
Ranong,0,0.00,0,0.00,0.00,182417,2010,Leprosy
Trang,0,0.00,0,0.00,0.00,620668,2010,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",23/5/2554,,,,,,2010,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2010(2553)",Leprosy,35,,,,,2010,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2010,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2010,Leprosy
Zone:8,66,1.88,0,0.00,0.00,3513538,2010,Leprosy
Narathiwat,40,5.46,0,0.00,0.00,732617,2010,Leprosy
Pattani,21,3.22,0,0.00,0.00,651442,2010,Leprosy
Satun,2,0.68,0,0.00,0.00,295133,2010,Leprosy
Songkhla,0,0.00,0,0.00,0.00,1350489,2010,Leprosy
Yala,3,0.62,0,0.00,0.00,483857,2010,Leprosy
North-Eastern Region,157,0.73,0,0.00,0.00,21534582,2010,Leprosy
Zone:10,16,0.45,0,0.00,0.00,3576272,2010,Leprosy
Loei,1,0.16,0,0.00,0.00,622424,2010,Leprosy
Nong Bua Lam Phu,2,0.40,0,0.00,0.00,501891,2010,Leprosy
Nong Khai,5,0.55,0,0.00,0.00,910094,2010,Leprosy
Udon Thani,8,0.52,0,0.00,0.00,1541863,2010,Leprosy
Zone:11,3,0.14,0,0.00,0.00,2161531,2010,Leprosy
Mukdahan,0,0.00,0,0.00,0.00,338812,2010,Leprosy
Nakhon Phanom,3,0.43,0,0.00,0.00,702041,2010,Leprosy
Sakon Nakhon,0,0.00,0,0.00,0.00,1120678,2010,Leprosy
Zone:12,18,0.36,0,0.00,0.00,4995226,2010,Leprosy
Kalasin,6,0.61,0,0.00,0.00,981369,2010,Leprosy
Khon Kaen,9,0.51,0,0.00,0.00,1764922,2010,Leprosy
Maha Sarakham,1,0.11,0,0.00,0.00,940001,2010,Leprosy
Roi Et,2,0.15,0,0.00,0.00,1308934,2010,Leprosy
Zone:13,48,1.15,0,0.00,0.00,4168498,2010,Leprosy
Amnat Charoen,2,0.54,0,0.00,0.00,371471,2010,Leprosy
Si Sa Ket,38,2.62,0,0.00,0.00,1449409,2010,Leprosy
Ubon Ratchathani,2,0.11,0,0.00,0.00,1808422,2010,Leprosy
Yasothon,6,1.11,0,0.00,0.00,539196,2010,Leprosy
Zone:14,72,1.09,0,0.00,0.00,6633055,2010,Leprosy
Buri Ram,44,2.84,0,0.00,0.00,1550275,2010,Leprosy
Chaiyaphum,9,0.80,0,0.00,0.00,1126295,2010,Leprosy
Nakhon Ratchasima,8,0.31,0,0.00,0.00,2576691,2010,Leprosy
Surin,11,0.80,0,0.00,0.00,1379794,2010,Leprosy
North Region,75,0.64,0,0.00,0.00,11779330,2010,Leprosy
Zone:15,19,0.62,0,0.00,0.00,3046660,2010,Leprosy
Chiang Mai,8,0.49,0,0.00,0.00,1636514,2010,Leprosy
Lampang,0,0.00,0,0.00,0.00,763224,2010,Leprosy
Lamphun,0,0.00,0,0.00,0.00,404627,2010,Leprosy
Mae Hong Son,11,4.54,0,0.00,0.00,242295,2010,Leprosy
Zone:16,21,0.80,0,0.00,0.00,2620701,2010,Leprosy
Chiang Rai,20,1.67,0,0.00,0.00,1196576,2010,Leprosy
Nan,0,0.00,0,0.00,0.00,475989,2010,Leprosy
Phayao,1,0.21,0,0.00,0.00,486713,2010,Leprosy
Phrae,0,0.00,0,0.00,0.00,461423,2010,Leprosy
Zone:17,27,0.79,0,0.00,0.00,3430959,2010,Leprosy
Phetchabun,3,0.30,0,0.00,0.00,995578,2010,Leprosy
Phitsanulok,2,0.24,0,0.00,0.00,847627,2010,Leprosy
Sukhothai,8,1.33,0,0.00,0.00,602296,2010,Leprosy
Tak,12,2.30,0,0.00,0.00,522673,2010,Leprosy
Uttaradit,2,0.43,0,0.00,0.00,462785,2010,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",23/5/2554,,,,,,2010,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2010(2553)",Leprosy,35,,,,,2010,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2010,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2010,Leprosy
Zone:18,8,0.30,0,0.00,0.00,2681010,2010,Leprosy
Kamphaeng Phet,0,0.00,0,0.00,0.00,726970,2010,Leprosy
Nakhon Sawan,4,0.37,0,0.00,0.00,1073182,2010,Leprosy
Phichit,3,0.54,0,0.00,0.00,552942,2010,Leprosy
Uthai Thani,1,0.30,0,0.00,0.00,327916,2010,Leprosy
Total,55,0.08,0,0.00,0.00,66372831,2020,Leprosy
ZONE:01,7,0.12,0,0.00,0.00,5886870,2020,Leprosy
Chiang Mai,6,0.34,0,0.00,0.00,1781812,2020,Leprosy
Chiang Rai,0,0.00,0,0.00,0.00,1296664,2020,Leprosy
Lampang,0,0.00,0,0.00,0.00,733640,2020,Leprosy
Lamphun,0,0.00,0,0.00,0.00,403542,2020,Leprosy
Mae Hong Son,0,0.00,0,0.00,0.00,284343,2020,Leprosy
Nan,1,0.21,0,0.00,0.00,477476,2020,Leprosy
Phayao,0,0.00,0,0.00,0.00,469856,2020,Leprosy
Phrae,0,0.00,0,0.00,0.00,439537,2020,Leprosy
ZONE:02,6,0.17,0,0.00,0.00,3554902,2020,Leprosy
Phetchabun,0,0.00,0,0.00,0.00,987196,2020,Leprosy
Phitsanulok,1,0.12,0,0.00,0.00,857364,2020,Leprosy
Sukhothai,0,0.00,0,0.00,0.00,591477,2020,Leprosy
Tak,5,0.75,0,0.00,0.00,667942,2020,Leprosy
Uttaradit,0,0.00,0,0.00,0.00,450923,2020,Leprosy
ZONE:03,1,0.03,0,0.00,0.00,2956189,2020,Leprosy
Chai Nat,0,0.00,0,0.00,0.00,324544,2020,Leprosy
Kamphaeng Phet,1,0.14,0,0.00,0.00,719993,2020,Leprosy
Nakhon Sawan,0,0.00,0,0.00,0.00,1050098,2020,Leprosy
Phichit,0,0.00,0,0.00,0.00,534311,2020,Leprosy
Uthai Thani,0,0.00,0,0.00,0.00,327243,2020,Leprosy
ZONE:04,0,0.00,0,0.00,0.00,5400529,2020,Leprosy
Ang Thong,0,0.00,0,0.00,0.00,278119,2020,Leprosy
Lop Buri,0,0.00,0,0.00,0.00,749242,2020,Leprosy
Nakhon Nayok,0,0.00,0,0.00,0.00,260416,2020,Leprosy
Nonthaburi,0,0.00,0,0.00,0.00,1271065,2020,Leprosy
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,819638,2020,Leprosy
Pathum Thani,0,0.00,0,0.00,0.00,1170008,2020,Leprosy
Saraburi,0,0.00,0,0.00,0.00,644869,2020,Leprosy
Sing Buri,0,0.00,0,0.00,0.00,207172,2020,Leprosy
ZONE:05,3,0.06,0,0.00,0.00,5342038,2020,Leprosy
Kanchanaburi,0,0.00,0,0.00,0.00,893751,2020,Leprosy
Nakhon Pathom,1,0.11,0,0.00,0.00,920380,2020,Leprosy
Phetchaburi,0,0.00,0,0.00,0.00,483692,2020,Leprosy
Prachuap Khiri Khan,2,0.36,0,0.00,0.00,552398,2020,Leprosy
Ratchaburi,0,0.00,0,0.00,0.00,871207,2020,Leprosy
Samut Sakhon,0,0.00,0,0.00,0.00,585451,2020,Leprosy
Samut Songkhram,0,0.00,0,0.00,0.00,192678,2020,Leprosy
Suphan Buri,0,0.00,0,0.00,0.00,842481,2020,Leprosy
ZONE:06,2,0.03,0,0.00,0.00,6192990,2020,Leprosy
Chachoengsao,0,0.00,0,0.00,0.00,720416,2020,Leprosy
Chanthaburi,0,0.00,0,0.00,0.00,536629,2020,Leprosy
Chon Buri,0,0.00,0,0.00,0.00,1562593,2020,Leprosy
Prachin Buri,2,0.40,0,0.00,0.00,494175,2020,Leprosy
Rayong,0,0.00,0,0.00,0.00,738139,2020,Leprosy
Sa Kaeo,0,0.00,0,0.00,0.00,563614,2020,Leprosy
Samut Prakan,0,0.00,0,0.00,0.00,1348177,2020,Leprosy
Trat,0,0.00,0,0.00,0.00,229247,2020,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",22/09/2564,,,,,,2020,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2563  (2020)",Leprosy,35,,,,,2020,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2020,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2020,Leprosy
ZONE:07,7,0.14,0,0.00,0.00,5039088,2020,Leprosy
Kalasin,1,0.10,0,0.00,0.00,980297,2020,Leprosy
Khon Kaen,0,0.00,0,0.00,0.00,1798702,2020,Leprosy
Maha Sarakham,4,0.42,0,0.00,0.00,958163,2020,Leprosy
Roi Et,2,0.15,0,0.00,0.00,1301926,2020,Leprosy
ZONE:08,2,0.04,0,0.00,0.00,5540556,2020,Leprosy
Bungkan,0,0.00,0,0.00,0.00,423067,2020,Leprosy
Loei,0,0.00,0,0.00,0.00,640843,2020,Leprosy
Nakhon Phanom,1,0.14,0,0.00,0.00,718169,2020,Leprosy
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,511125,2020,Leprosy
Nong Khai,1,0.19,0,0.00,0.00,519873,2020,Leprosy
Sakon Nakhon,0,0.00,0,0.00,0.00,1150164,2020,Leprosy
Udon Thani,0,0.00,0,0.00,0.00,1577315,2020,Leprosy
ZONE:09,3,0.04,0,0.00,0.00,6748199,2020,Leprosy
Buri Ram,1,0.06,0,0.00,0.00,1588466,2020,Leprosy
Chaiyaphum,1,0.09,0,0.00,0.00,1131140,2020,Leprosy
Nakhon Ratchasima,1,0.04,0,0.00,0.00,2641067,2020,Leprosy
Surin,0,0.00,0,0.00,0.00,1387526,2020,Leprosy
ZONE:10,16,0.35,0,0.00,0.00,4603401,2020,Leprosy
Amnat Charoen,1,0.27,0,0.00,0.00,377317,2020,Leprosy
Mukdahan,0,0.00,0,0.00,0.00,352043,2020,Leprosy
Si Sa Ket,12,0.82,0,0.00,0.00,1465719,2020,Leprosy
Ubon Ratchathani,3,0.16,0,0.00,0.00,1872422,2020,Leprosy
Yasothon,0,0.00,0,0.00,0.00,535900,2020,Leprosy
ZONE:11,4,0.09,0,0.00,0.00,4489609,2020,Leprosy
Chumphon,2,0.39,0,0.00,0.00,510256,2020,Leprosy
Krabi,0,0.00,0,0.00,0.00,477254,2020,Leprosy
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1556325,2020,Leprosy
Phangnga,0,0.00,0,0.00,0.00,268509,2020,Leprosy
Phuket,2,0.48,0,0.00,0.00,415527,2020,Leprosy
Ranong,0,0.00,0,0.00,0.00,193871,2020,Leprosy
Surat Thani,0,0.00,0,0.00,0.00,1067867,2020,Leprosy
ZONE:12,4,0.08,0,0.00,0.00,4991217,2020,Leprosy
Narathiwat,0,0.00,0,0.00,0.00,806224,2020,Leprosy
Pattani,0,0.00,0,0.00,0.00,725559,2020,Leprosy
Phatthalung,0,0.00,0,0.00,0.00,523971,2020,Leprosy
Satun,0,0.00,0,0.00,0.00,323841,2020,Leprosy
Songkhla,1,0.07,0,0.00,0.00,1432288,2020,Leprosy
Trang,1,0.16,0,0.00,0.00,641868,2020,Leprosy
Yala,2,0.37,0,0.00,0.00,537466,2020,Leprosy
ZONE:13,0,0.00,0,0.00,0.00,5627243,2020,Leprosy
Bangkok,0,0.00,0,0.00,0.00,5627243,2020,Leprosy
Total,503,0.80,1,0.20,0.00,62939819,2003,Leprosy
North Region,59,0.49,1,1.69,0.01,12120537,2003,Leprosy
Zone:1,34,0.59,1,2.94,0.02,5764017,2003,Leprosy
Chiang Mai,8,0.50,0,0.00,0.00,1599538,2003,Leprosy
Chiang Rai,7,0.56,1,14.29,0.08,1244564,2003,Leprosy
Lampang,2,0.25,0,0.00,0.00,798996,2003,Leprosy
Lamphun,2,0.49,0,0.00,0.00,408122,2003,Leprosy
Mae Hong Son,12,5.02,0,0.00,0.00,239128,2003,Leprosy
Nan,0,0.00,0,0.00,0.00,484961,2003,Leprosy
Phayao,2,0.40,0,0.00,0.00,505032,2003,Leprosy
Phrae,1,0.21,0,0.00,0.00,483676,2003,Leprosy
Zone:2,15,0.43,0,0.00,0.00,3523807,2003,Leprosy
Phetchabun,3,0.29,0,0.00,0.00,1046537,2003,Leprosy
Phitsanulok,4,0.46,0,0.00,0.00,867520,2003,Leprosy
Sukhothai,3,0.48,0,0.00,0.00,623396,2003,Leprosy
Tak,4,0.80,0,0.00,0.00,503042,2003,Leprosy
Uttaradit,1,0.21,0,0.00,0.00,483312,2003,Leprosy
Zone:3,10,0.35,0,0.00,0.00,2832713,2003,Leprosy
Kamphaeng Phet,7,0.91,0,0.00,0.00,771177,2003,Leprosy
Nakhon Sawan,0,0.00,0,0.00,0.00,1128789,2003,Leprosy
Phichit,3,0.50,0,0.00,0.00,594918,2003,Leprosy
Uthai Thani,0,0.00,0,0.00,0.00,337829,2003,Leprosy
Central Region,61,0.29,0,0.00,0.00,20726962,2003,Leprosy
Zone:0,8,0.14,0,0.00,0.00,5813383,2003,Leprosy
Bangkok,8,0.14,0,0.00,0.00,5813383,2003,Leprosy
Zone:4,2,0.07,0,0.00,0.00,2679573,2003,Leprosy
Ang Thong,0,0.00,0,0.00,0.00,290623,2003,Leprosy
Nonthaburi,1,0.11,0,0.00,0.00,915043,2003,Leprosy
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,749751,2003,Leprosy
Pathum Thani,1,0.14,0,0.00,0.00,724156,2003,Leprosy
Zone:5,15,0.76,0,0.00,0.00,1964953,2003,Leprosy
Chai Nat,0,0.00,0,0.00,0.00,349881,2003,Leprosy
Lop Buri,14,1.82,0,0.00,0.00,768250,2003,Leprosy
Saraburi,1,0.16,0,0.00,0.00,623783,2003,Leprosy
Sing Buri,0,0.00,0,0.00,0.00,223039,2003,Leprosy
Zone:6,7,0.21,0,0.00,0.00,3304766,2003,Leprosy
Kanchanaburi,1,0.13,0,0.00,0.00,799588,2003,Leprosy
Nakhon Pathom,1,0.12,0,0.00,0.00,807180,2003,Leprosy
