Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Bangkok,221,3.98,0,0.00,0.00,5558108,2021,HepatitisB
Total,4362,6.93,5,0.11,0.01,62933515,2007,HepatitisB
North Region,1142,9.61,0,0.00,0.00,11881352,2007,HepatitisB
Zone:1,537,9.34,0,0.00,0.00,5750312,2007,HepatitisB
Chiang Mai,86,5.18,0,0.00,0.00,1661349,2007,HepatitisB
Chiang Rai,128,10.45,0,0.00,0.00,1225364,2007,HepatitisB
Lampang,83,10.75,0,0.00,0.00,772202,2007,HepatitisB
Lamphun,26,6.41,0,0.00,0.00,405361,2007,HepatitisB
Mae Hong Son,35,13.73,0,0.00,0.00,254990,2007,HepatitisB
Nan,59,12.36,0,0.00,0.00,477522,2007,HepatitisB
Phayao,92,18.91,0,0.00,0.00,486399,2007,HepatitisB
Phrae,28,5.99,0,0.00,0.00,467125,2007,HepatitisB
Zone:2,370,10.74,0,0.00,0.00,3445764,2007,HepatitisB
Phetchabun,176,17.60,0,0.00,0.00,999924,2007,HepatitisB
Phitsanulok,63,7.47,0,0.00,0.00,843096,2007,HepatitisB
Sukhothai,66,10.87,0,0.00,0.00,607061,2007,HepatitisB
Tak,48,9.07,0,0.00,0.00,529303,2007,HepatitisB
Uttaradit,17,3.65,0,0.00,0.00,466380,2007,HepatitisB
Zone:3,235,8.75,0,0.00,0.00,2685276,2007,HepatitisB
Kamphaeng Phet,53,7.29,0,0.00,0.00,727158,2007,HepatitisB
Nakhon Sawan,140,13.03,0,0.00,0.00,1074849,2007,HepatitisB
Phichit,29,5.21,0,0.00,0.00,556287,2007,HepatitisB
Uthai Thani,13,3.98,0,0.00,0.00,326982,2007,HepatitisB
Central Region,1464,6.96,5,0.34,0.02,21043273,2007,HepatitisB
Bangkok,470,8.24,0,0.00,0.00,5706103,2007,HepatitisB
Zone:4,139,4.74,5,3.60,0.17,2932544,2007,HepatitisB
Ang Thong,4,1.41,0,0.00,0.00,284175,2007,HepatitisB
Nonthaburi,81,8.01,0,0.00,0.00,1011624,2007,HepatitisB
P.Nakhon S.Ayutthaya,35,4.62,4,11.43,0.53,757654,2007,HepatitisB
Pathum Thani,19,2.16,1,5.26,0.11,879091,2007,HepatitisB
Zone:5,116,6.05,0,0.00,0.00,1918492,2007,HepatitisB
Chai Nat,24,7.10,0,0.00,0.00,338077,2007,HepatitisB
Lop Buri,83,11.05,0,0.00,0.00,751298,2007,HepatitisB
Saraburi,3,0.49,0,0.00,0.00,612806,2007,HepatitisB
Sing Buri,6,2.77,0,0.00,0.00,216311,2007,HepatitisB
Zone:6,195,5.85,0,0.00,0.00,3334732,2007,HepatitisB
Kanchanaburi,26,3.11,0,0.00,0.00,834865,2007,HepatitisB
Nakhon Pathom,84,10.16,0,0.00,0.00,826438,2007,HepatitisB
Ratchaburi,49,5.90,0,0.00,0.00,830184,2007,HepatitisB
Suphan Buri,36,4.27,0,0.00,0.00,843245,2007,HepatitisB
Zone:7,36,2.23,0,0.00,0.00,1611697,2007,HepatitisB
Phetchaburi,13,2.85,0,0.00,0.00,456371,2007,HepatitisB
Prachuap Khiri Khan,8,1.62,0,0.00,0.00,494502,2007,HepatitisB
Samut Sakhon,15,3.22,0,0.00,0.00,466222,2007,HepatitisB
Samut Songkhram,0,0.00,0,0.00,0.00,194602,2007,HepatitisB
Zone:8,291,9.65,0,0.00,0.00,3016265,2007,HepatitisB
Chachoengsao,54,8.22,0,0.00,0.00,656586,2007,HepatitisB
Nakhon Nayok,30,12.04,0,0.00,0.00,249250,2007,HepatitisB
Prachin Buri,124,27.29,0,0.00,0.00,454404,2007,HepatitisB
Sa Kaeo,11,2.04,0,0.00,0.00,538741,2007,HepatitisB
Samut Prakan,72,6.44,0,0.00,0.00,1117284,2007,HepatitisB
Zone:9,217,8.60,0,0.00,0.00,2523440,2007,HepatitisB
Chanthaburi,30,5.96,0,0.00,0.00,503197,2007,HepatitisB
Chon Buri,81,6.63,0,0.00,0.00,1221369,2007,HepatitisB
Rayong,61,10.54,0,0.00,0.00,578628,2007,HepatitisB
Trat,45,20.43,0,0.00,0.00,220246,2007,HepatitisB
North-Eastern Region,1333,6.23,0,0.00,0.00,21381249,2007,HepatitisB
Zone:10,263,7.43,0,0.00,0.00,3541793,2007,HepatitisB
Loei,45,7.32,0,0.00,0.00,614421,2007,HepatitisB
Nong Bua Lam Phu,24,4.83,0,0.00,0.00,497148,2007,HepatitisB
Nong Khai,53,5.88,0,0.00,0.00,901100,2007,HepatitisB
Udon Thani,141,9.22,0,0.00,0.00,1529124,2007,HepatitisB
Zone:11,168,5.39,0,0.00,0.00,3119599,2007,HepatitisB
Kalasin,77,7.89,0,0.00,0.00,976536,2007,HepatitisB
Mukdahan,48,14.30,0,0.00,0.00,335778,2007,HepatitisB
Nakhon Phanom,18,2.59,0,0.00,0.00,696229,2007,HepatitisB
Sakon Nakhon,25,2.25,0,0.00,0.00,1111056,2007,HepatitisB
Zone:12,226,5.65,0,0.00,0.00,3997622,2007,HepatitisB
Khon Kaen,136,7.76,0,0.00,0.00,1751458,2007,HepatitisB
Maha Sarakham,21,2.24,0,0.00,0.00,936846,2007,HepatitisB
Roi Et,69,5.27,0,0.00,0.00,1309318,2007,HepatitisB
Zone:13,227,3.45,0,0.00,0.00,6583974,2007,HepatitisB
Buri Ram,15,0.98,0,0.00,0.00,1536396,2007,HepatitisB
Chaiyaphum,53,4.73,0,0.00,0.00,1119372,2007,HepatitisB
Nakhon Ratchasima,145,5.68,0,0.00,0.00,2554241,2007,HepatitisB
Surin,14,1.02,0,0.00,0.00,1373965,2007,HepatitisB
Zone:14,449,10.85,0,0.00,0.00,4138261,2007,HepatitisB
Amnat Charoen,55,14.91,0,0.00,0.00,368925,2007,HepatitisB
Si Sa Ket,143,9.90,0,0.00,0.00,1444748,2007,HepatitisB
Ubon Ratchathani,169,9.47,0,0.00,0.00,1784372,2007,HepatitisB
Yasothon,82,15.18,0,0.00,0.00,540216,2007,HepatitisB
South Region,423,4.90,0,0.00,0.00,8627641,2007,HepatitisB
Zone:15,166,10.21,0,0.00,0.00,1626011,2007,HepatitisB
Chumphon,21,4.37,0,0.00,0.00,480131,2007,HepatitisB
Ranong,9,4.99,0,0.00,0.00,180319,2007,HepatitisB
Surat Thani,136,14.09,0,0.00,0.00,965561,2007,HepatitisB
Zone:16,172,6.56,0,0.00,0.00,2620564,2007,HepatitisB
Nakhon Si Thammarat,146,9.68,0,0.00,0.00,1508729,2007,HepatitisB
Phatthalung,0,0.00,0,0.00,0.00,502943,2007,HepatitisB
Trang,26,4.27,0,0.00,0.00,608892,2007,HepatitisB
Zone:17,31,3.22,0,0.00,0.00,961258,2007,HepatitisB
Krabi,15,3.69,0,0.00,0.00,406999,2007,HepatitisB
Phangnga,1,0.41,0,0.00,0.00,246141,2007,HepatitisB
Phuket,15,4.87,0,0.00,0.00,308118,2007,HepatitisB
Zone:18,28,1.54,0,0.00,0.00,1815585,2007,HepatitisB
Narathiwat,13,1.83,0,0.00,0.00,709345,2007,HepatitisB
Pattani,5,0.79,0,0.00,0.00,636768,2007,HepatitisB
Yala,10,2.13,0,0.00,0.00,469472,2007,HepatitisB
Zone:19,26,1.62,0,0.00,0.00,1604223,2007,HepatitisB
Satun,4,1.41,0,0.00,0.00,283014,2007,HepatitisB
Songkhla,22,1.67,0,0.00,0.00,1321209,2007,HepatitisB
Total,2742,4.41,3,0.11,0.00,62195878,2005,HepatitisB
North Region,918,7.74,2,0.22,0.02,11862916,2005,HepatitisB
Zone:1,520,9.08,0,0.00,0.00,5729312,2005,HepatitisB
Chiang Mai,90,5.49,0,0.00,0.00,1640390,2005,HepatitisB
Chiang Rai,164,13.45,0,0.00,0.00,1219732,2005,HepatitisB
Lampang,64,8.23,0,0.00,0.00,777827,2005,HepatitisB
Lamphun,22,5.44,0,0.00,0.00,404754,2005,HepatitisB
Mae Hong Son,12,4.83,0,0.00,0.00,248672,2005,HepatitisB
Nan,92,19.25,0,0.00,0.00,477917,2005,HepatitisB
Phayao,45,9.23,0,0.00,0.00,487616,2005,HepatitisB
Phrae,31,6.56,0,0.00,0.00,472404,2005,HepatitisB
Zone:2,281,8.16,0,0.00,0.00,3442642,2005,HepatitisB
Phetchabun,66,6.59,0,0.00,0.00,1001820,2005,HepatitisB
Phitsanulok,49,5.82,0,0.00,0.00,841248,2005,HepatitisB
Sukhothai,72,11.79,0,0.00,0.00,610871,2005,HepatitisB
Tak,63,12.14,0,0.00,0.00,519037,2005,HepatitisB
Uttaradit,31,6.60,0,0.00,0.00,469666,2005,HepatitisB
Zone:3,117,4.35,2,1.71,0.07,2690962,2005,HepatitisB
Kamphaeng Phet,52,7.15,2,3.85,0.27,727351,2005,HepatitisB
Nakhon Sawan,42,3.90,0,0.00,0.00,1077634,2005,HepatitisB
Phichit,13,2.32,0,0.00,0.00,559611,2005,HepatitisB
Uthai Thani,10,3.06,0,0.00,0.00,326366,2005,HepatitisB
Central Region,707,3.44,1,0.14,0.00,20560399,2005,HepatitisB
Bangkok,159,2.82,0,0.00,0.00,5646543,2005,HepatitisB
Zone:4,62,2.23,1,1.61,0.04,2777019,2005,HepatitisB
Ang Thong,2,0.71,0,0.00,0.00,283373,2005,HepatitisB
Nonthaburi,8,0.84,0,0.00,0.00,957287,2005,HepatitisB
P.Nakhon S.Ayutthaya,28,3.77,0,0.00,0.00,743659,2005,HepatitisB
Pathum Thani,24,3.03,1,4.17,0.13,792700,2005,HepatitisB
Zone:5,79,4.14,0,0.00,0.00,1909368,2005,HepatitisB
Chai Nat,23,6.75,0,0.00,0.00,340812,2005,HepatitisB
Lop Buri,37,4.93,0,0.00,0.00,750718,2005,HepatitisB
Saraburi,10,1.67,0,0.00,0.00,598905,2005,HepatitisB
Sing Buri,9,4.11,0,0.00,0.00,218933,2005,HepatitisB
Zone:6,189,5.76,0,0.00,0.00,3282327,2005,HepatitisB
Kanchanaburi,30,3.67,0,0.00,0.00,818218,2005,HepatitisB
Nakhon Pathom,75,9.33,0,0.00,0.00,803489,2005,HepatitisB
Ratchaburi,66,8.06,0,0.00,0.00,819286,2005,HepatitisB
Suphan Buri,18,2.14,0,0.00,0.00,841334,2005,HepatitisB
Zone:7,16,1.01,0,0.00,0.00,1578246,2005,HepatitisB
Phetchaburi,8,1.77,0,0.00,0.00,452506,2005,HepatitisB
Prachuap Khiri Khan,5,1.03,0,0.00,0.00,483243,2005,HepatitisB
Samut Sakhon,1,0.22,0,0.00,0.00,447353,2005,HepatitisB
Samut Songkhram,2,1.02,0,0.00,0.00,195144,2005,HepatitisB
Zone:8,108,3.67,0,0.00,0.00,2943051,2005,HepatitisB
Chachoengsao,18,2.79,0,0.00,0.00,645521,2005,HepatitisB
Nakhon Nayok,12,4.81,0,0.00,0.00,249686,2005,HepatitisB
Prachin Buri,37,8.26,0,0.00,0.00,447783,2005,HepatitisB
Sa Kaeo,35,6.52,0,0.00,0.00,536591,2005,HepatitisB
Samut Prakan,6,0.56,0,0.00,0.00,1063470,2005,HepatitisB
Zone:9,94,3.88,0,0.00,0.00,2423845,2005,HepatitisB
Chanthaburi,22,4.43,0,0.00,0.00,496081,2005,HepatitisB
Chon Buri,12,1.04,0,0.00,0.00,1157709,2005,HepatitisB
Rayong,22,3.99,0,0.00,0.00,551512,2005,HepatitisB
Trat,38,17.39,0,0.00,0.00,218543,2005,HepatitisB
North-Eastern Region,899,4.22,0,0.00,0.00,21297778,2005,HepatitisB
Zone:10,182,5.16,0,0.00,0.00,3524138,2005,HepatitisB
Loei,43,7.03,0,0.00,0.00,611448,2005,HepatitisB
Nong Bua Lam Phu,45,9.08,0,0.00,0.00,495626,2005,HepatitisB
Nong Khai,28,3.13,0,0.00,0.00,895911,2005,HepatitisB
Udon Thani,66,4.34,0,0.00,0.00,1521153,2005,HepatitisB
Zone:11,117,3.77,0,0.00,0.00,3101003,2005,HepatitisB
Kalasin,27,2.78,0,0.00,0.00,972425,2005,HepatitisB
Mukdahan,41,12.30,0,0.00,0.00,333338,2005,HepatitisB
Nakhon Phanom,23,3.32,0,0.00,0.00,692377,2005,HepatitisB
Sakon Nakhon,26,2.36,0,0.00,0.00,1102863,2005,HepatitisB
Zone:12,68,1.70,0,0.00,0.00,3991075,2005,HepatitisB
Khon Kaen,50,2.87,0,0.00,0.00,1744646,2005,HepatitisB
Maha Sarakham,6,0.64,0,0.00,0.00,935967,2005,HepatitisB
Roi Et,12,0.92,0,0.00,0.00,1310462,2005,HepatitisB
Zone:13,198,3.02,0,0.00,0.00,6560991,2005,HepatitisB
Buri Ram,26,1.70,0,0.00,0.00,1527846,2005,HepatitisB
Chaiyaphum,46,4.12,0,0.00,0.00,1117026,2005,HepatitisB
Nakhon Ratchasima,111,4.36,0,0.00,0.00,2543054,2005,HepatitisB
Surin,15,1.09,0,0.00,0.00,1373065,2005,HepatitisB
Zone:14,334,8.11,0,0.00,0.00,4120571,2005,HepatitisB
Amnat Charoen,19,5.16,0,0.00,0.00,368153,2005,HepatitisB
Si Sa Ket,118,8.18,0,0.00,0.00,1442190,2005,HepatitisB
Ubon Ratchathani,163,9.21,0,0.00,0.00,1768935,2005,HepatitisB
Yasothon,34,6.28,0,0.00,0.00,541293,2005,HepatitisB
South Region,218,2.57,0,0.00,0.00,8474785,2005,HepatitisB
Zone:15,46,2.89,0,0.00,0.00,1593965,2005,HepatitisB
Chumphon,7,1.48,0,0.00,0.00,473916,2005,HepatitisB
Ranong,8,4.51,0,0.00,0.00,177247,2005,HepatitisB
Surat Thani,31,3.29,0,0.00,0.00,942802,2005,HepatitisB
Zone:16,52,2.00,0,0.00,0.00,2600847,2005,HepatitisB
Nakhon Si Thammarat,28,1.86,0,0.00,0.00,1502382,2005,HepatitisB
Phatthalung,2,0.40,0,0.00,0.00,499399,2005,HepatitisB
Trang,22,3.67,0,0.00,0.00,599066,2005,HepatitisB
Zone:17,32,3.47,0,0.00,0.00,921037,2005,HepatitisB
Krabi,15,3.83,0,0.00,0.00,391709,2005,HepatitisB
Phangnga,0,0.00,0,0.00,0.00,240254,2005,HepatitisB
Phuket,17,5.88,0,0.00,0.00,289074,2005,HepatitisB
Zone:18,77,4.30,0,0.00,0.00,1791264,2005,HepatitisB
Narathiwat,23,3.30,0,0.00,0.00,697150,2005,HepatitisB
Pattani,23,3.64,0,0.00,0.00,632119,2005,HepatitisB
Yala,31,6.71,0,0.00,0.00,461995,2005,HepatitisB
Zone:19,11,0.70,0,0.00,0.00,1567672,2005,HepatitisB
Satun,2,0.73,0,0.00,0.00,275706,2005,HepatitisB
Songkhla,9,0.70,0,0.00,0.00,1291966,2005,HepatitisB
Total,6710,10.30,0,0.00,0.00,65124716,2015,HepatitisB
ZONE:00,296,5.20,0,0.00,0.00,5692284,2015,HepatitisB
Bangkok,296,5.20,0,0.00,0.00,5692284,2015,HepatitisB
ZONE:01,712,12.47,0,0.00,0.00,5709443,2015,HepatitisB
Chiang Mai,249,14.84,0,0.00,0.00,1678284,2015,HepatitisB
Chiang Rai,237,19.62,0,0.00,0.00,1207699,2015,HepatitisB
Lampang,9,1.20,0,0.00,0.00,753013,2015,HepatitisB
Lamphun,16,3.95,0,0.00,0.00,405468,2015,HepatitisB
Mae Hong Son,27,10.88,0,0.00,0.00,248178,2015,HepatitisB
Nan,50,10.45,0,0.00,0.00,478264,2015,HepatitisB
Phayao,96,19.82,0,0.00,0.00,484454,2015,HepatitisB
Phrae,28,6.17,0,0.00,0.00,454083,2015,HepatitisB
ZONE:02,328,9.49,0,0.00,0.00,3457208,2015,HepatitisB
Phetchabun,112,11.25,0,0.00,0.00,995807,2015,HepatitisB
Phitsanulok,112,13.04,0,0.00,0.00,858988,2015,HepatitisB
Sukhothai,25,4.15,0,0.00,0.00,602460,2015,HepatitisB
Tak,64,11.86,0,0.00,0.00,539553,2015,HepatitisB
Uttaradit,15,3.26,0,0.00,0.00,460400,2015,HepatitisB
ZONE:03,515,17.10,0,0.00,0.00,3012283,2015,HepatitisB
Chai Nat,14,4.21,0,0.00,0.00,332283,2015,HepatitisB
Kamphaeng Phet,282,38.66,0,0.00,0.00,729522,2015,HepatitisB
Nakhon Sawan,66,6.15,0,0.00,0.00,1072756,2015,HepatitisB
Phichit,119,21.73,0,0.00,0.00,547543,2015,HepatitisB
Uthai Thani,34,10.30,0,0.00,0.00,330179,2015,HepatitisB
ZONE:04,359,6.91,0,0.00,0.00,5196419,2015,HepatitisB
Ang Thong,7,2.47,0,0.00,0.00,283568,2015,HepatitisB
Lop Buri,73,9.63,0,0.00,0.00,758406,2015,HepatitisB
Nakhon Nayok,41,15.93,0,0.00,0.00,257300,2015,HepatitisB
Nonthaburi,97,8.26,0,0.00,0.00,1173870,2015,HepatitisB
P.Nakhon S.Ayutthaya,16,1.99,0,0.00,0.00,803599,2015,HepatitisB
Pathum Thani,91,8.47,0,0.00,0.00,1074058,2015,HepatitisB
Saraburi,26,4.10,0,0.00,0.00,633460,2015,HepatitisB
Sing Buri,8,3.77,0,0.00,0.00,212158,2015,HepatitisB
ZONE:05,589,11.40,0,0.00,0.00,5166914,2015,HepatitisB
Kanchanaburi,36,4.24,0,0.00,0.00,848198,2015,HepatitisB
Nakhon Pathom,334,37.48,0,0.00,0.00,891071,2015,HepatitisB
Phetchaburi,22,4.64,0,0.00,0.00,474192,2015,HepatitisB
Prachuap Khiri Khan,15,2.86,0,0.00,0.00,525107,2015,HepatitisB
Ratchaburi,37,4.34,0,0.00,0.00,853217,2015,HepatitisB
Samut Sakhon,13,2.44,0,0.00,0.00,531887,2015,HepatitisB
Samut Songkhram,0,0.00,0,0.00,0.00,194189,2015,HepatitisB
Suphan Buri,132,15.55,0,0.00,0.00,849053,2015,HepatitisB
ZONE:06,877,15.03,0,0.00,0.00,5836407,2015,HepatitisB
Chachoengsao,269,38.68,0,0.00,0.00,695478,2015,HepatitisB
Chanthaburi,68,12.89,0,0.00,0.00,527350,2015,HepatitisB
Chon Buri,98,6.89,0,0.00,0.00,1421425,2015,HepatitisB
Prachin Buri,214,44.65,0,0.00,0.00,479314,2015,HepatitisB
Rayong,47,6.97,0,0.00,0.00,674393,2015,HepatitisB
Sa Kaeo,22,3.98,0,0.00,0.00,552187,2015,HepatitisB
Samut Prakan,135,10.70,0,0.00,0.00,1261530,2015,HepatitisB
Trat,24,10.68,0,0.00,0.00,224730,2015,HepatitisB
ZONE:07,430,8.53,0,0.00,0.00,5043862,2015,HepatitisB
Kalasin,189,19.19,0,0.00,0.00,984907,2015,HepatitisB
Khon Kaen,52,2.90,0,0.00,0.00,1790049,2015,HepatitisB
Maha Sarakham,99,10.31,0,0.00,0.00,960588,2015,HepatitisB
Roi Et,90,6.88,0,0.00,0.00,1308318,2015,HepatitisB
ZONE:08,586,10.65,0,0.00,0.00,5501453,2015,HepatitisB
Bungkan,52,12.42,0,0.00,0.00,418566,2015,HepatitisB
Loei,287,45.23,0,0.00,0.00,634513,2015,HepatitisB
Nakhon Phanom,38,5.33,0,0.00,0.00,713341,2015,HepatitisB
Nong Bua Lam Phu,45,8.84,0,0.00,0.00,508864,2015,HepatitisB
Nong Khai,74,14.31,0,0.00,0.00,517260,2015,HepatitisB
Sakon Nakhon,44,3.86,0,0.00,0.00,1138609,2015,HepatitisB
Udon Thani,46,2.93,0,0.00,0.00,1570300,2015,HepatitisB
ZONE:09,737,10.95,0,0.00,0.00,6728450,2015,HepatitisB
Buri Ram,362,22.92,0,0.00,0.00,1579248,2015,HepatitisB
Chaiyaphum,243,21.37,0,0.00,0.00,1137049,2015,HepatitisB
Nakhon Ratchasima,63,2.40,0,0.00,0.00,2620517,2015,HepatitisB
Surin,69,4.96,0,0.00,0.00,1391636,2015,HepatitisB
ZONE:10,622,13.61,0,0.00,0.00,4571489,2015,HepatitisB
Amnat Charoen,81,21.58,0,0.00,0.00,375380,2015,HepatitisB
Mukdahan,64,18.50,0,0.00,0.00,346016,2015,HepatitisB
Si Sa Ket,250,17.06,0,0.00,0.00,1465213,2015,HepatitisB
Ubon Ratchathani,213,11.55,0,0.00,0.00,1844669,2015,HepatitisB
Yasothon,14,2.59,0,0.00,0.00,540211,2015,HepatitisB
ZONE:11,431,9.88,0,0.00,0.00,4362467,2015,HepatitisB
Chumphon,8,1.60,0,0.00,0.00,500575,2015,HepatitisB
Krabi,24,5.25,0,0.00,0.00,456811,2015,HepatitisB
Nakhon Si Thammarat,116,7.49,0,0.00,0.00,1548028,2015,HepatitisB
Phangnga,14,5.36,0,0.00,0.00,261370,2015,HepatitisB
Phuket,25,6.61,0,0.00,0.00,378364,2015,HepatitisB
Ranong,1,0.56,0,0.00,0.00,177089,2015,HepatitisB
Surat Thani,243,23.36,0,0.00,0.00,1040230,2015,HepatitisB
ZONE:12,228,4.70,0,0.00,0.00,4846037,2015,HepatitisB
Narathiwat,32,4.13,0,0.00,0.00,774799,2015,HepatitisB
Pattani,4,0.58,0,0.00,0.00,686186,2015,HepatitisB
Phatthalung,27,5.19,0,0.00,0.00,520419,2015,HepatitisB
Satun,4,1.28,0,0.00,0.00,312673,2015,HepatitisB
Songkhla,152,10.85,0,0.00,0.00,1401303,2015,HepatitisB
Trang,9,1.41,0,0.00,0.00,638746,2015,HepatitisB
Yala,0,0.00,0,0.00,0.00,511911,2015,HepatitisB
Total,5364,8.11,0,0.00,0.00,66171439,2022,HepatitisB
ZONE:01,549,9.35,0,0.00,0.00,5874503,2022,HepatitisB
Chiang Mai,179,10.00,0,0.00,0.00,1789385,2022,HepatitisB
Chiang Rai,115,8.86,0,0.00,0.00,1298425,2022,HepatitisB
Lampang,61,8.42,0,0.00,0.00,724678,2022,HepatitisB
Lamphun,11,2.74,0,0.00,0.00,401139,2022,HepatitisB
Mae Hong Son,34,11.89,0,0.00,0.00,285916,2022,HepatitisB
Nan,45,9.46,0,0.00,0.00,475875,2022,HepatitisB
Phayao,83,17.87,0,0.00,0.00,464505,2022,HepatitisB
Phrae,21,4.83,0,0.00,0.00,434580,2022,HepatitisB
ZONE:02,518,14.66,0,0.00,0.00,3533839,2022,HepatitisB
Phetchabun,210,21.46,0,0.00,0.00,978372,2022,HepatitisB
Phitsanulok,129,15.22,0,0.00,0.00,847384,2022,HepatitisB
Sukhothai,55,9.40,0,0.00,0.00,585352,2022,HepatitisB
Tak,104,15.37,0,0.00,0.00,676583,2022,HepatitisB
Uttaradit,20,4.48,0,0.00,0.00,446148,2022,HepatitisB
ZONE:03,166,5.68,0,0.00,0.00,2922114,2022,HepatitisB
Chai Nat,11,3.43,0,0.00,0.00,320432,2022,HepatitisB
Kamphaeng Phet,109,15.31,0,0.00,0.00,712143,2022,HepatitisB
Nakhon Sawan,9,0.87,0,0.00,0.00,1035028,2022,HepatitisB
Phichit,22,4.16,0,0.00,0.00,529395,2022,HepatitisB
Uthai Thani,15,4.61,0,0.00,0.00,325116,2022,HepatitisB
ZONE:04,313,5.77,0,0.00,0.00,5422367,2022,HepatitisB
Ang Thong,2,0.73,0,0.00,0.00,274763,2022,HepatitisB
Lop Buri,39,5.27,0,0.00,0.00,739473,2022,HepatitisB
Nakhon Nayok,5,1.92,0,0.00,0.00,260433,2022,HepatitisB
Nonthaburi,59,4.58,0,0.00,0.00,1288637,2022,HepatitisB
P.Nakhon S.Ayutthaya,12,1.46,0,0.00,0.00,820512,2022,HepatitisB
Pathum Thani,135,11.34,0,0.00,0.00,1190060,2022,HepatitisB
Saraburi,55,8.54,0,0.00,0.00,643963,2022,HepatitisB
Sing Buri,6,2.93,0,0.00,0.00,204526,2022,HepatitisB
ZONE:05,213,3.99,0,0.00,0.00,5333543,2022,HepatitisB
Kanchanaburi,30,3.36,0,0.00,0.00,894054,2022,HepatitisB
Nakhon Pathom,20,2.17,0,0.00,0.00,922171,2022,HepatitisB
Phetchaburi,32,6.63,0,0.00,0.00,482875,2022,HepatitisB
Prachuap Khiri Khan,21,3.80,0,0.00,0.00,553171,2022,HepatitisB
Ratchaburi,72,8.29,0,0.00,0.00,868281,2022,HepatitisB
Samut Sakhon,1,0.17,0,0.00,0.00,586789,2022,HepatitisB
Samut Songkhram,3,1.57,0,0.00,0.00,190842,2022,HepatitisB
Suphan Buri,34,4.07,0,0.00,0.00,835360,2022,HepatitisB
ZONE:06,685,10.98,0,0.00,0.00,6237892,2022,HepatitisB
Chachoengsao,60,8.29,0,0.00,0.00,724178,2022,HepatitisB
Chanthaburi,82,15.28,0,0.00,0.00,536557,2022,HepatitisB
Chon Buri,112,7.07,0,0.00,0.00,1583672,2022,HepatitisB
Prachin Buri,102,20.59,0,0.00,0.00,495325,2022,HepatitisB
Rayong,60,7.99,0,0.00,0.00,751343,2022,HepatitisB
Sa Kaeo,45,8.01,0,0.00,0.00,561992,2022,HepatitisB
Samut Prakan,183,13.49,0,0.00,0.00,1356449,2022,HepatitisB
Trat,41,17.95,0,0.00,0.00,228376,2022,HepatitisB
ZONE:07,140,2.79,0,0.00,0.00,5010756,2022,HepatitisB
Kalasin,20,2.05,0,0.00,0.00,975570,2022,HepatitisB
Khon Kaen,71,3.96,0,0.00,0.00,1790863,2022,HepatitisB
Maha Sarakham,40,4.22,0,0.00,0.00,948310,2022,HepatitisB
Roi Et,9,0.69,0,0.00,0.00,1296013,2022,HepatitisB
ZONE:08,214,3.88,0,0.00,0.00,5516407,2022,HepatitisB
Bungkan,11,2.61,0,0.00,0.00,421995,2022,HepatitisB
Loei,49,7.67,0,0.00,0.00,638732,2022,HepatitisB
Nakhon Phanom,32,4.46,0,0.00,0.00,717040,2022,HepatitisB
Nong Bua Lam Phu,23,4.52,0,0.00,0.00,509001,2022,HepatitisB
Nong Khai,51,9.87,0,0.00,0.00,516843,2022,HepatitisB
Sakon Nakhon,16,1.40,0,0.00,0.00,1146286,2022,HepatitisB
Udon Thani,32,2.04,0,0.00,0.00,1566510,2022,HepatitisB
ZONE:09,903,13.45,0,0.00,0.00,6712454,2022,HepatitisB
Buri Ram,539,34.12,0,0.00,0.00,1579805,2022,HepatitisB
Chaiyaphum,105,9.36,0,0.00,0.00,1122265,2022,HepatitisB
Nakhon Ratchasima,120,4.56,0,0.00,0.00,2634154,2022,HepatitisB
Surin,139,10.10,0,0.00,0.00,1376230,2022,HepatitisB
ZONE:10,877,19.12,0,0.00,0.00,4587303,2022,HepatitisB
Amnat Charoen,27,7.17,0,0.00,0.00,376350,2022,HepatitisB
Mukdahan,6,1.71,0,0.00,0.00,351484,2022,HepatitisB
Si Sa Ket,156,10.70,0,0.00,0.00,1457556,2022,HepatitisB
Ubon Ratchathani,530,28.36,0,0.00,0.00,1868519,2022,HepatitisB
Yasothon,158,29.62,0,0.00,0.00,533394,2022,HepatitisB
ZONE:11,405,9.02,0,0.00,0.00,4492012,2022,HepatitisB
Chumphon,10,1.96,0,0.00,0.00,509479,2022,HepatitisB
Krabi,2,0.42,0,0.00,0.00,479351,2022,HepatitisB
Nakhon Si Thammarat,134,8.65,0,0.00,0.00,1549344,2022,HepatitisB
Phangnga,8,2.98,0,0.00,0.00,268016,2022,HepatitisB
Phuket,56,13.37,0,0.00,0.00,418785,2022,HepatitisB
Ranong,79,40.60,0,0.00,0.00,194573,2022,HepatitisB
Surat Thani,116,10.82,0,0.00,0.00,1072464,2022,HepatitisB
ZONE:12,153,3.06,0,0.00,0.00,5000255,2022,HepatitisB
Narathiwat,19,2.35,0,0.00,0.00,809660,2022,HepatitisB
Pattani,4,0.55,0,0.00,0.00,729581,2022,HepatitisB
Phatthalung,9,1.72,0,0.00,0.00,522541,2022,HepatitisB
Satun,23,7.08,0,0.00,0.00,324835,2022,HepatitisB
Songkhla,93,6.50,0,0.00,0.00,1431536,2022,HepatitisB
Trang,4,0.63,0,0.00,0.00,639788,2022,HepatitisB
Yala,1,0.18,0,0.00,0.00,542314,2022,HepatitisB
