Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Loei,2,0.33,0,0.00,0.00,612863,2006,STDNSU
Nong Bua Lam Phu,7,1.41,0,0.00,0.00,496675,2006,STDNSU
Nong Khai,9,1.00,0,0.00,0.00,897840,2006,STDNSU
Udon Thani,72,4.72,0,0.00,0.00,1525683,2006,STDNSU
Zone:11,50,1.61,0,0.00,0.00,3110390,2006,STDNSU
Kalasin,46,4.72,0,0.00,0.00,974560,2006,STDNSU
Mukdahan,0,0.00,0,0.00,0.00,334781,2006,STDNSU
Nakhon Phanom,0,0.00,0,0.00,0.00,694473,2006,STDNSU
Sakon Nakhon,4,0.36,0,0.00,0.00,1106576,2006,STDNSU
Zone:12,4,0.10,0,0.00,0.00,3996666,2006,STDNSU
Khon Kaen,1,0.06,0,0.00,0.00,1749021,2006,STDNSU
Maha Sarakham,2,0.21,0,0.00,0.00,937285,2006,STDNSU
Roi Et,1,0.08,0,0.00,0.00,1310360,2006,STDNSU
Zone:13,124,1.88,0,0.00,0.00,6578271,2006,STDNSU
Buri Ram,8,0.52,0,0.00,0.00,1534076,2006,STDNSU
Chaiyaphum,12,1.07,0,0.00,0.00,1118040,2006,STDNSU
Nakhon Ratchasima,55,2.16,0,0.00,0.00,2551176,2006,STDNSU
Surin,49,3.56,0,0.00,0.00,1374979,2006,STDNSU
Zone:14,946,22.88,0,0.00,0.00,4134092,2006,STDNSU
Amnat Charoen,296,80.25,0,0.00,0.00,368863,2006,STDNSU
Si Sa Ket,175,12.11,0,0.00,0.00,1445230,2006,STDNSU
Ubon Ratchathani,455,25.58,0,0.00,0.00,1778922,2006,STDNSU
Yasothon,20,3.70,0,0.00,0.00,541077,2006,STDNSU
South Region,847,9.90,0,0.00,0.00,8558652,2006,STDNSU
Zone:15,167,10.37,0,0.00,0.00,1610374,2006,STDNSU
Chumphon,3,0.63,0,0.00,0.00,477364,2006,STDNSU
Ranong,2,1.12,0,0.00,0.00,178986,2006,STDNSU
Surat Thani,162,16.98,0,0.00,0.00,954024,2006,STDNSU
Zone:16,16,0.61,0,0.00,0.00,2614100,2006,STDNSU
Nakhon Si Thammarat,7,0.46,0,0.00,0.00,1507440,2006,STDNSU
Phatthalung,2,0.40,0,0.00,0.00,501912,2006,STDNSU
Trang,7,1.16,0,0.00,0.00,604748,2006,STDNSU
Zone:17,573,60.99,0,0.00,0.00,939424,2006,STDNSU
Krabi,124,31.04,0,0.00,0.00,399514,2006,STDNSU
Phangnga,1,0.41,0,0.00,0.00,243419,2006,STDNSU
Phuket,448,151.10,0,0.00,0.00,296491,2006,STDNSU
Zone:18,53,2.94,0,0.00,0.00,1805088,2006,STDNSU
Narathiwat,12,1.70,0,0.00,0.00,703848,2006,STDNSU
Pattani,36,5.67,0,0.00,0.00,635053,2006,STDNSU
Yala,5,1.07,0,0.00,0.00,466187,2006,STDNSU
Zone:19,38,2.39,0,0.00,0.00,1589666,2006,STDNSU
Satun,0,0.00,0,0.00,0.00,279705,2006,STDNSU
Songkhla,38,2.90,0,0.00,0.00,1309961,2006,STDNSU
Total,2203,3.31,0,0.00,0.00,66486458,2019,STDNSU
ZONE:01,604,10.25,0,0.00,0.00,5891985,2019,STDNSU
Chiang Mai,467,26.36,0,0.00,0.00,1771499,2019,STDNSU
Chiang Rai,36,2.78,0,0.00,0.00,1295217,2019,STDNSU
Lampang,8,1.08,0,0.00,0.00,740600,2019,STDNSU
Lamphun,14,3.45,0,0.00,0.00,405515,2019,STDNSU
Mae Hong Son,17,6.00,0,0.00,0.00,283352,2019,STDNSU
Nan,14,2.93,0,0.00,0.00,478608,2019,STDNSU
Phayao,33,6.97,0,0.00,0.00,473786,2019,STDNSU
Phrae,15,3.38,0,0.00,0.00,443408,2019,STDNSU
ZONE:02,93,2.60,0,0.00,0.00,3570128,2019,STDNSU
Phetchabun,24,2.42,0,0.00,0.00,993496,2019,STDNSU
Phitsanulok,28,3.23,0,0.00,0.00,866068,2019,STDNSU
Sukhothai,3,0.50,0,0.00,0.00,596165,2019,STDNSU
Tak,33,5.00,0,0.00,0.00,660147,2019,STDNSU
Uttaradit,5,1.10,0,0.00,0.00,454252,2019,STDNSU
ZONE:03,58,1.94,0,0.00,0.00,2983068,2019,STDNSU
Chai Nat,4,1.22,0,0.00,0.00,327437,2019,STDNSU
Kamphaeng Phet,15,2.06,0,0.00,0.00,726836,2019,STDNSU
Nakhon Sawan,36,3.39,0,0.00,0.00,1061926,2019,STDNSU
Phichit,2,0.37,0,0.00,0.00,537843,2019,STDNSU
Uthai Thani,1,0.30,0,0.00,0.00,329026,2019,STDNSU
ZONE:04,178,3.31,0,0.00,0.00,5381695,2019,STDNSU
Ang Thong,0,0.00,0,0.00,0.00,280246,2019,STDNSU
Lop Buri,32,4.23,0,0.00,0.00,757145,2019,STDNSU
Nakhon Nayok,13,4.99,0,0.00,0.00,260421,2019,STDNSU
Nonthaburi,78,6.21,0,0.00,0.00,1255840,2019,STDNSU
P.Nakhon S.Ayutthaya,10,1.22,0,0.00,0.00,818815,2019,STDNSU
Pathum Thani,8,0.69,0,0.00,0.00,1154848,2019,STDNSU
Saraburi,28,4.34,0,0.00,0.00,645468,2019,STDNSU
Sing Buri,9,4.31,0,0.00,0.00,208912,2019,STDNSU
ZONE:05,87,1.63,0,0.00,0.00,5344807,2019,STDNSU
Kanchanaburi,24,2.68,0,0.00,0.00,894338,2019,STDNSU
Nakhon Pathom,0,0.00,0,0.00,0.00,918542,2019,STDNSU
Phetchaburi,28,5.78,0,0.00,0.00,484743,2019,STDNSU
Prachuap Khiri Khan,13,2.36,0,0.00,0.00,551466,2019,STDNSU
Ratchaburi,18,2.06,0,0.00,0.00,873310,2019,STDNSU
Samut Sakhon,1,0.17,0,0.00,0.00,581334,2019,STDNSU
Samut Songkhram,0,0.00,0,0.00,0.00,193548,2019,STDNSU
Suphan Buri,3,0.35,0,0.00,0.00,847526,2019,STDNSU
ZONE:06,172,2.79,0,0.00,0.00,6154601,2019,STDNSU
Chachoengsao,40,5.57,0,0.00,0.00,717561,2019,STDNSU
Chanthaburi,12,2.23,0,0.00,0.00,537097,2019,STDNSU
Chon Buri,19,1.23,0,0.00,0.00,1546873,2019,STDNSU
Prachin Buri,11,2.23,0,0.00,0.00,493159,2019,STDNSU
Rayong,17,2.33,0,0.00,0.00,729035,2019,STDNSU
Sa Kaeo,5,0.88,0,0.00,0.00,565198,2019,STDNSU
Samut Prakan,59,4.42,0,0.00,0.00,1335742,2019,STDNSU
Trat,9,3.91,0,0.00,0.00,229936,2019,STDNSU
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",06/08/2563,,,,,,2019,STDNSU
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2562  (2019)",N.S.U. / V,39,,,,,2019,STDNSU
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2019,STDNSU
/100000  Pop.,/100000  pop.,ประชากร,,,,,2019,STDNSU
ZONE:07,77,1.52,0,0.00,0.00,5057831,2019,STDNSU
Kalasin,8,0.81,0,0.00,0.00,984381,2019,STDNSU
Khon Kaen,19,1.05,0,0.00,0.00,1804384,2019,STDNSU
Maha Sarakham,14,1.45,0,0.00,0.00,962856,2019,STDNSU
Roi Et,36,2.76,0,0.00,0.00,1306210,2019,STDNSU
ZONE:08,90,1.62,0,0.00,0.00,5559986,2019,STDNSU
Bungkan,0,0.00,0,0.00,0.00,424016,2019,STDNSU
Loei,13,2.02,0,0.00,0.00,642862,2019,STDNSU
Nakhon Phanom,17,2.36,0,0.00,0.00,718961,2019,STDNSU
Nong Bua Lam Phu,5,0.98,0,0.00,0.00,512449,2019,STDNSU
Nong Khai,22,4.21,0,0.00,0.00,522207,2019,STDNSU
Sakon Nakhon,15,1.30,0,0.00,0.00,1152835,2019,STDNSU
Udon Thani,18,1.13,0,0.00,0.00,1586656,2019,STDNSU
ZONE:09,115,1.70,0,0.00,0.00,6778372,2019,STDNSU
Buri Ram,23,1.44,0,0.00,0.00,1595299,2019,STDNSU
Chaiyaphum,20,1.76,0,0.00,0.00,1138067,2019,STDNSU
Nakhon Ratchasima,41,1.55,0,0.00,0.00,2647663,2019,STDNSU
Surin,31,2.22,0,0.00,0.00,1397343,2019,STDNSU
ZONE:10,176,3.81,0,0.00,0.00,4618551,2019,STDNSU
Amnat Charoen,4,1.06,0,0.00,0.00,378530,2019,STDNSU
Mukdahan,2,0.57,0,0.00,0.00,352727,2019,STDNSU
Si Sa Ket,60,4.07,0,0.00,0.00,1472934,2019,STDNSU
Ubon Ratchathani,102,5.44,0,0.00,0.00,1876347,2019,STDNSU
Yasothon,8,1.49,0,0.00,0.00,538013,2019,STDNSU
ZONE:11,151,3.36,0,0.00,0.00,4487837,2019,STDNSU
Chumphon,5,0.98,0,0.00,0.00,511134,2019,STDNSU
Krabi,7,1.47,0,0.00,0.00,475239,2019,STDNSU
Nakhon Si Thammarat,34,2.18,0,0.00,0.00,1561179,2019,STDNSU
Phangnga,7,2.61,0,0.00,0.00,268513,2019,STDNSU
Phuket,50,12.09,0,0.00,0.00,413397,2019,STDNSU
Ranong,0,0.00,0,0.00,0.00,192619,2019,STDNSU
Surat Thani,48,4.50,0,0.00,0.00,1065756,2019,STDNSU
ZONE:12,84,1.68,0,0.00,0.00,4986140,2019,STDNSU
Narathiwat,3,0.37,0,0.00,0.00,805248,2019,STDNSU
Pattani,5,0.69,0,0.00,0.00,721591,2019,STDNSU
Phatthalung,8,1.52,0,0.00,0.00,524955,2019,STDNSU
Satun,0,0.00,0,0.00,0.00,322580,2019,STDNSU
Songkhla,56,3.90,0,0.00,0.00,1434298,2019,STDNSU
Trang,8,1.24,0,0.00,0.00,643140,2019,STDNSU
Yala,4,0.75,0,0.00,0.00,534328,2019,STDNSU
ZONE:13,318,5.61,0,0.00,0.00,5671457,2019,STDNSU
Bangkok,318,5.61,0,0.00,0.00,5671457,2019,STDNSU
Total,4062,6.53,0,0.00,0.00,62195878,2005,STDNSU
North Region,268,2.26,0,0.00,0.00,11862916,2005,STDNSU
Zone:1,147,2.57,0,0.00,0.00,5729312,2005,STDNSU
Chiang Mai,15,0.91,0,0.00,0.00,1640390,2005,STDNSU
Chiang Rai,33,2.71,0,0.00,0.00,1219732,2005,STDNSU
Lampang,40,5.14,0,0.00,0.00,777827,2005,STDNSU
Lamphun,36,8.89,0,0.00,0.00,404754,2005,STDNSU
Mae Hong Son,5,2.01,0,0.00,0.00,248672,2005,STDNSU
Nan,1,0.21,0,0.00,0.00,477917,2005,STDNSU
Phayao,17,3.49,0,0.00,0.00,487616,2005,STDNSU
Phrae,0,0.00,0,0.00,0.00,472404,2005,STDNSU
Zone:2,52,1.51,0,0.00,0.00,3442642,2005,STDNSU
Phetchabun,30,2.99,0,0.00,0.00,1001820,2005,STDNSU
Phitsanulok,17,2.02,0,0.00,0.00,841248,2005,STDNSU
Sukhothai,3,0.49,0,0.00,0.00,610871,2005,STDNSU
Tak,1,0.19,0,0.00,0.00,519037,2005,STDNSU
Uttaradit,1,0.21,0,0.00,0.00,469666,2005,STDNSU
Zone:3,69,2.56,0,0.00,0.00,2690962,2005,STDNSU
Kamphaeng Phet,17,2.34,0,0.00,0.00,727351,2005,STDNSU
Nakhon Sawan,40,3.71,0,0.00,0.00,1077634,2005,STDNSU
Phichit,9,1.61,0,0.00,0.00,559611,2005,STDNSU
Uthai Thani,3,0.92,0,0.00,0.00,326366,2005,STDNSU
Central Region,1410,6.86,0,0.00,0.00,20560399,2005,STDNSU
Bangkok,835,14.79,0,0.00,0.00,5646543,2005,STDNSU
Zone:4,18,0.65,0,0.00,0.00,2777019,2005,STDNSU
Ang Thong,0,0.00,0,0.00,0.00,283373,2005,STDNSU
Nonthaburi,13,1.36,0,0.00,0.00,957287,2005,STDNSU
P.Nakhon S.Ayutthaya,4,0.54,0,0.00,0.00,743659,2005,STDNSU
Pathum Thani,1,0.13,0,0.00,0.00,792700,2005,STDNSU
Zone:5,19,1.00,0,0.00,0.00,1909368,2005,STDNSU
Chai Nat,1,0.29,0,0.00,0.00,340812,2005,STDNSU
Lop Buri,0,0.00,0,0.00,0.00,750718,2005,STDNSU
Saraburi,18,3.01,0,0.00,0.00,598905,2005,STDNSU
Sing Buri,0,0.00,0,0.00,0.00,218933,2005,STDNSU
Zone:6,57,1.74,0,0.00,0.00,3282327,2005,STDNSU
Kanchanaburi,2,0.24,0,0.00,0.00,818218,2005,STDNSU
Nakhon Pathom,39,4.85,0,0.00,0.00,803489,2005,STDNSU
Ratchaburi,3,0.37,0,0.00,0.00,819286,2005,STDNSU
Suphan Buri,13,1.55,0,0.00,0.00,841334,2005,STDNSU
Zone:7,3,0.19,0,0.00,0.00,1578246,2005,STDNSU
Phetchaburi,1,0.22,0,0.00,0.00,452506,2005,STDNSU
Prachuap Khiri Khan,1,0.21,0,0.00,0.00,483243,2005,STDNSU
Samut Sakhon,1,0.22,0,0.00,0.00,447353,2005,STDNSU
Samut Songkhram,0,0.00,0,0.00,0.00,195144,2005,STDNSU
Zone:8,100,3.40,0,0.00,0.00,2943051,2005,STDNSU
Chachoengsao,76,11.77,0,0.00,0.00,645521,2005,STDNSU
Nakhon Nayok,0,0.00,0,0.00,0.00,249686,2005,STDNSU
Prachin Buri,15,3.35,0,0.00,0.00,447783,2005,STDNSU
Sa Kaeo,2,0.37,0,0.00,0.00,536591,2005,STDNSU
Samut Prakan,7,0.66,0,0.00,0.00,1063470,2005,STDNSU
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",2/5/2549,,,,,,2005,STDNSU
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2005(2548)",N.S.U. / V,39,,,,,2005,STDNSU
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2005,STDNSU
/100000  Pop.,/100000  pop.,ประชากร,,,,,2005,STDNSU
Zone:9,378,15.60,0,0.00,0.00,2423845,2005,STDNSU
Chanthaburi,220,44.35,0,0.00,0.00,496081,2005,STDNSU
Chon Buri,17,1.47,0,0.00,0.00,1157709,2005,STDNSU
Rayong,98,17.77,0,0.00,0.00,551512,2005,STDNSU
Trat,43,19.68,0,0.00,0.00,218543,2005,STDNSU
North-Eastern Region,1790,8.40,0,0.00,0.00,21297778,2005,STDNSU
Zone:10,204,5.79,0,0.00,0.00,3524138,2005,STDNSU
Loei,6,0.98,0,0.00,0.00,611448,2005,STDNSU
Nong Bua Lam Phu,81,16.34,0,0.00,0.00,495626,2005,STDNSU
Nong Khai,29,3.24,0,0.00,0.00,895911,2005,STDNSU
Udon Thani,88,5.79,0,0.00,0.00,1521153,2005,STDNSU
Zone:11,39,1.26,0,0.00,0.00,3101003,2005,STDNSU
Kalasin,35,3.60,0,0.00,0.00,972425,2005,STDNSU
Mukdahan,1,0.30,0,0.00,0.00,333338,2005,STDNSU
Nakhon Phanom,1,0.14,0,0.00,0.00,692377,2005,STDNSU
Sakon Nakhon,2,0.18,0,0.00,0.00,1102863,2005,STDNSU
Zone:12,14,0.35,0,0.00,0.00,3991075,2005,STDNSU
Khon Kaen,3,0.17,0,0.00,0.00,1744646,2005,STDNSU
Maha Sarakham,2,0.21,0,0.00,0.00,935967,2005,STDNSU
Roi Et,9,0.69,0,0.00,0.00,1310462,2005,STDNSU
Zone:13,165,2.51,0,0.00,0.00,6560991,2005,STDNSU
Buri Ram,9,0.59,0,0.00,0.00,1527846,2005,STDNSU
Chaiyaphum,21,1.88,0,0.00,0.00,1117026,2005,STDNSU
Nakhon Ratchasima,64,2.52,0,0.00,0.00,2543054,2005,STDNSU
Surin,71,5.17,0,0.00,0.00,1373065,2005,STDNSU
Zone:14,1368,33.20,0,0.00,0.00,4120571,2005,STDNSU
Amnat Charoen,362,98.33,0,0.00,0.00,368153,2005,STDNSU
Si Sa Ket,386,26.76,0,0.00,0.00,1442190,2005,STDNSU
Ubon Ratchathani,607,34.31,0,0.00,0.00,1768935,2005,STDNSU
Yasothon,13,2.40,0,0.00,0.00,541293,2005,STDNSU
South Region,594,7.01,0,0.00,0.00,8474785,2005,STDNSU
Zone:15,115,7.21,0,0.00,0.00,1593965,2005,STDNSU
Chumphon,0,0.00,0,0.00,0.00,473916,2005,STDNSU
Ranong,14,7.90,0,0.00,0.00,177247,2005,STDNSU
Surat Thani,101,10.71,0,0.00,0.00,942802,2005,STDNSU
Zone:16,7,0.27,0,0.00,0.00,2600847,2005,STDNSU
Nakhon Si Thammarat,4,0.27,0,0.00,0.00,1502382,2005,STDNSU
Phatthalung,0,0.00,0,0.00,0.00,499399,2005,STDNSU
Trang,3,0.50,0,0.00,0.00,599066,2005,STDNSU
Zone:17,360,39.09,0,0.00,0.00,921037,2005,STDNSU
Krabi,164,41.87,0,0.00,0.00,391709,2005,STDNSU
Phangnga,1,0.42,0,0.00,0.00,240254,2005,STDNSU
Phuket,195,67.46,0,0.00,0.00,289074,2005,STDNSU
Zone:18,87,4.86,0,0.00,0.00,1791264,2005,STDNSU
Narathiwat,10,1.43,0,0.00,0.00,697150,2005,STDNSU
Pattani,69,10.92,0,0.00,0.00,632119,2005,STDNSU
Yala,8,1.73,0,0.00,0.00,461995,2005,STDNSU
Zone:19,25,1.59,0,0.00,0.00,1567672,2005,STDNSU
Satun,2,0.73,0,0.00,0.00,275706,2005,STDNSU
Songkhla,23,1.78,0,0.00,0.00,1291966,2005,STDNSU
Total,3491,5.55,0,0.00,0.00,62933515,2007,STDNSU
North Region,457,3.85,0,0.00,0.00,11881352,2007,STDNSU
Zone:1,248,4.31,0,0.00,0.00,5750312,2007,STDNSU
Chiang Mai,67,4.03,0,0.00,0.00,1661349,2007,STDNSU
Chiang Rai,115,9.38,0,0.00,0.00,1225364,2007,STDNSU
Lampang,40,5.18,0,0.00,0.00,772202,2007,STDNSU
Lamphun,4,0.99,0,0.00,0.00,405361,2007,STDNSU
Mae Hong Son,7,2.75,0,0.00,0.00,254990,2007,STDNSU
Nan,4,0.84,0,0.00,0.00,477522,2007,STDNSU
Phayao,10,2.06,0,0.00,0.00,486399,2007,STDNSU
Phrae,1,0.21,0,0.00,0.00,467125,2007,STDNSU
Zone:2,71,2.06,0,0.00,0.00,3445764,2007,STDNSU
Phetchabun,31,3.10,0,0.00,0.00,999924,2007,STDNSU
Phitsanulok,13,1.54,0,0.00,0.00,843096,2007,STDNSU
Sukhothai,3,0.49,0,0.00,0.00,607061,2007,STDNSU
Tak,24,4.53,0,0.00,0.00,529303,2007,STDNSU
Uttaradit,0,0.00,0,0.00,0.00,466380,2007,STDNSU
Zone:3,138,5.14,0,0.00,0.00,2685276,2007,STDNSU
Kamphaeng Phet,24,3.30,0,0.00,0.00,727158,2007,STDNSU
Nakhon Sawan,107,9.95,0,0.00,0.00,1074849,2007,STDNSU
Phichit,6,1.08,0,0.00,0.00,556287,2007,STDNSU
Uthai Thani,1,0.31,0,0.00,0.00,326982,2007,STDNSU
Central Region,1259,5.98,0,0.00,0.00,21043273,2007,STDNSU
Bangkok,801,14.04,0,0.00,0.00,5706103,2007,STDNSU
Zone:4,23,0.78,0,0.00,0.00,2932544,2007,STDNSU
Ang Thong,1,0.35,0,0.00,0.00,284175,2007,STDNSU
Nonthaburi,20,1.98,0,0.00,0.00,1011624,2007,STDNSU
P.Nakhon S.Ayutthaya,1,0.13,0,0.00,0.00,757654,2007,STDNSU
Pathum Thani,1,0.11,0,0.00,0.00,879091,2007,STDNSU
Zone:5,10,0.52,0,0.00,0.00,1918492,2007,STDNSU
Chai Nat,2,0.59,0,0.00,0.00,338077,2007,STDNSU
Lop Buri,6,0.80,0,0.00,0.00,751298,2007,STDNSU
Saraburi,2,0.33,0,0.00,0.00,612806,2007,STDNSU
Sing Buri,0,0.00,0,0.00,0.00,216311,2007,STDNSU
Zone:6,85,2.55,0,0.00,0.00,3334732,2007,STDNSU
Kanchanaburi,12,1.44,0,0.00,0.00,834865,2007,STDNSU
Nakhon Pathom,29,3.51,0,0.00,0.00,826438,2007,STDNSU
Ratchaburi,22,2.65,0,0.00,0.00,830184,2007,STDNSU
Suphan Buri,22,2.61,0,0.00,0.00,843245,2007,STDNSU
Zone:7,10,0.62,0,0.00,0.00,1611697,2007,STDNSU
Phetchaburi,10,2.19,0,0.00,0.00,456371,2007,STDNSU
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,494502,2007,STDNSU
Samut Sakhon,0,0.00,0,0.00,0.00,466222,2007,STDNSU
Samut Songkhram,0,0.00,0,0.00,0.00,194602,2007,STDNSU
Zone:8,92,3.05,0,0.00,0.00,3016265,2007,STDNSU
Chachoengsao,4,0.61,0,0.00,0.00,656586,2007,STDNSU
Nakhon Nayok,11,4.41,0,0.00,0.00,249250,2007,STDNSU
Prachin Buri,19,4.18,0,0.00,0.00,454404,2007,STDNSU
Sa Kaeo,5,0.93,0,0.00,0.00,538741,2007,STDNSU
Samut Prakan,53,4.74,0,0.00,0.00,1117284,2007,STDNSU
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",21/5/2551,,,,,,2007,STDNSU
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2007(2550)",N.S.U. / V,39,,,,,2007,STDNSU
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2007,STDNSU
/100000  Pop.,/100000  pop.,ประชากร,,,,,2007,STDNSU
Zone:9,238,9.43,0,0.00,0.00,2523440,2007,STDNSU
Chanthaburi,138,27.42,0,0.00,0.00,503197,2007,STDNSU
Chon Buri,34,2.78,0,0.00,0.00,1221369,2007,STDNSU
Rayong,22,3.80,0,0.00,0.00,578628,2007,STDNSU
Trat,44,19.98,0,0.00,0.00,220246,2007,STDNSU
North-Eastern Region,1017,4.76,0,0.00,0.00,21381249,2007,STDNSU
Zone:10,86,2.43,0,0.00,0.00,3541793,2007,STDNSU
Loei,2,0.33,0,0.00,0.00,614421,2007,STDNSU
Nong Bua Lam Phu,8,1.61,0,0.00,0.00,497148,2007,STDNSU
Nong Khai,32,3.55,0,0.00,0.00,901100,2007,STDNSU
Udon Thani,44,2.88,0,0.00,0.00,1529124,2007,STDNSU
Zone:11,82,2.63,0,0.00,0.00,3119599,2007,STDNSU
Kalasin,74,7.58,0,0.00,0.00,976536,2007,STDNSU
Mukdahan,4,1.19,0,0.00,0.00,335778,2007,STDNSU
Nakhon Phanom,4,0.57,0,0.00,0.00,696229,2007,STDNSU
Sakon Nakhon,0,0.00,0,0.00,0.00,1111056,2007,STDNSU
Zone:12,26,0.65,0,0.00,0.00,3997622,2007,STDNSU
Khon Kaen,8,0.46,0,0.00,0.00,1751458,2007,STDNSU
Maha Sarakham,8,0.85,0,0.00,0.00,936846,2007,STDNSU
Roi Et,10,0.76,0,0.00,0.00,1309318,2007,STDNSU
Zone:13,72,1.09,0,0.00,0.00,6583974,2007,STDNSU
Buri Ram,4,0.26,0,0.00,0.00,1536396,2007,STDNSU
Chaiyaphum,10,0.89,0,0.00,0.00,1119372,2007,STDNSU
Nakhon Ratchasima,11,0.43,0,0.00,0.00,2554241,2007,STDNSU
Surin,47,3.42,0,0.00,0.00,1373965,2007,STDNSU
Zone:14,751,18.15,0,0.00,0.00,4138261,2007,STDNSU
Amnat Charoen,228,61.80,0,0.00,0.00,368925,2007,STDNSU
Si Sa Ket,62,4.29,0,0.00,0.00,1444748,2007,STDNSU
Ubon Ratchathani,456,25.56,0,0.00,0.00,1784372,2007,STDNSU
Yasothon,5,0.93,0,0.00,0.00,540216,2007,STDNSU
South Region,758,8.79,0,0.00,0.00,8627641,2007,STDNSU
Zone:15,259,15.93,0,0.00,0.00,1626011,2007,STDNSU
Chumphon,4,0.83,0,0.00,0.00,480131,2007,STDNSU
Ranong,2,1.11,0,0.00,0.00,180319,2007,STDNSU
Surat Thani,253,26.20,0,0.00,0.00,965561,2007,STDNSU
Zone:16,50,1.91,0,0.00,0.00,2620564,2007,STDNSU
Nakhon Si Thammarat,45,2.98,0,0.00,0.00,1508729,2007,STDNSU
Phatthalung,1,0.20,0,0.00,0.00,502943,2007,STDNSU
Trang,4,0.66,0,0.00,0.00,608892,2007,STDNSU
Zone:17,348,36.20,0,0.00,0.00,961258,2007,STDNSU
Krabi,78,19.16,0,0.00,0.00,406999,2007,STDNSU
Phangnga,12,4.88,0,0.00,0.00,246141,2007,STDNSU
Phuket,258,83.73,0,0.00,0.00,308118,2007,STDNSU
Zone:18,65,3.58,0,0.00,0.00,1815585,2007,STDNSU
Narathiwat,12,1.69,0,0.00,0.00,709345,2007,STDNSU
Pattani,43,6.75,0,0.00,0.00,636768,2007,STDNSU
Yala,10,2.13,0,0.00,0.00,469472,2007,STDNSU
Zone:19,36,2.24,0,0.00,0.00,1604223,2007,STDNSU
Satun,0,0.00,0,0.00,0.00,283014,2007,STDNSU
Songkhla,36,2.72,0,0.00,0.00,1321209,2007,STDNSU
Total,2296,3.46,0,0.00,0.00,66301242,2018,STDNSU
ZONE:01,416,7.08,0,0.00,0.00,5878537,2018,STDNSU
Chiang Mai,278,15.84,0,0.00,0.00,1755291,2018,STDNSU
Chiang Rai,41,3.18,0,0.00,0.00,1289873,2018,STDNSU
Lampang,7,0.94,0,0.00,0.00,744714,2018,STDNSU
Lamphun,6,1.48,0,0.00,0.00,405936,2018,STDNSU
Mae Hong Son,16,5.70,0,0.00,0.00,280826,2018,STDNSU
Nan,14,2.92,0,0.00,0.00,479414,2018,STDNSU
Phayao,40,8.40,0,0.00,0.00,476157,2018,STDNSU
Phrae,14,3.14,0,0.00,0.00,446326,2018,STDNSU
ZONE:02,113,3.17,0,0.00,0.00,3565071,2018,STDNSU
Phetchabun,35,3.52,0,0.00,0.00,994936,2018,STDNSU
Phitsanulok,28,3.23,0,0.00,0.00,866129,2018,STDNSU
Sukhothai,1,0.17,0,0.00,0.00,598287,2018,STDNSU
Tak,45,6.93,0,0.00,0.00,649472,2018,STDNSU
Uttaradit,4,0.88,0,0.00,0.00,456247,2018,STDNSU
ZONE:03,86,2.87,0,0.00,0.00,2992420,2018,STDNSU
Chai Nat,4,1.22,0,0.00,0.00,328993,2018,STDNSU
Kamphaeng Phet,27,3.71,0,0.00,0.00,728470,2018,STDNSU
Nakhon Sawan,51,4.79,0,0.00,0.00,1064649,2018,STDNSU
Phichit,0,0.00,0,0.00,0.00,540620,2018,STDNSU
Uthai Thani,4,1.21,0,0.00,0.00,329688,2018,STDNSU
ZONE:04,135,2.53,0,0.00,0.00,5343264,2018,STDNSU
Ang Thong,1,0.36,0,0.00,0.00,281014,2018,STDNSU
Lop Buri,38,5.01,0,0.00,0.00,758003,2018,STDNSU
Nakhon Nayok,11,4.24,0,0.00,0.00,259718,2018,STDNSU
Nonthaburi,32,2.58,0,0.00,0.00,1238015,2018,STDNSU
P.Nakhon S.Ayutthaya,22,2.70,0,0.00,0.00,815647,2018,STDNSU
Pathum Thani,11,0.97,0,0.00,0.00,1137603,2018,STDNSU
Saraburi,14,2.18,0,0.00,0.00,643531,2018,STDNSU
Sing Buri,6,2.86,0,0.00,0.00,209733,2018,STDNSU
ZONE:05,80,1.50,0,0.00,0.00,5324608,2018,STDNSU
Kanchanaburi,37,4.15,0,0.00,0.00,890565,2018,STDNSU
Nakhon Pathom,0,0.00,0,0.00,0.00,914273,2018,STDNSU
Phetchaburi,11,2.28,0,0.00,0.00,483335,2018,STDNSU
Prachuap Khiri Khan,14,2.56,0,0.00,0.00,546396,2018,STDNSU
Ratchaburi,15,1.72,0,0.00,0.00,872615,2018,STDNSU
Samut Sakhon,1,0.17,0,0.00,0.00,573215,2018,STDNSU
Samut Songkhram,0,0.00,0,0.00,0.00,193847,2018,STDNSU
Suphan Buri,2,0.24,0,0.00,0.00,850362,2018,STDNSU
