CountryCode,Country,Date,Year,Month,Week,Cases,URL,Cadence,CadenceLabel,ForecastMean,ForecastMedian,Lower95,Upper95,BestModel,NormalizationDate,BalanceDate,ReviewEndDate,Status,InDiscordanceWindow
JP,Japan,2020-08-03,2020,NA,32,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,235.8835054461088,231.47137195613652,109.96111175596313,381.6780603173543,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-08-10,2020,NA,33,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,239.10366039283795,236.79664039527287,106.69426974908352,389.07834049167445,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-08-17,2020,NA,34,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,241.81415431993778,237.35624976466096,111.320224675625,396.6568842432209,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-08-24,2020,NA,35,17,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,241.02962472694944,239.10314677435446,102.53931927533782,390.674895120835,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-08-31,2020,NA,36,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,239.9934445694412,236.61845598164166,100.64683751070578,397.65844390679416,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-09-07,2020,NA,37,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,234.89194909704278,231.8761410691171,89.53070950795049,392.71572477246315,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-09-14,2020,NA,38,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,228.23294579104424,225.64091648792467,88.56912909432673,383.53453493671924,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-09-21,2020,NA,39,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,222.72699093119127,221.58079752892357,77.93895690064416,377.70328659872183,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-09-28,2020,NA,40,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,222.33354714241506,217.6547519494284,84.33401298760214,385.9007529366695,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-10-05,2020,NA,41,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,222.97925107392987,218.94783371281648,82.88282453786351,387.0135469238721,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-10-12,2020,NA,42,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,227.12105961427446,223.4642445062441,83.36815737073331,387.07849625214646,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-10-19,2020,NA,43,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,231.92393364685867,229.45224170553877,85.4975349507763,393.76184896496625,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-10-26,2020,NA,44,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,238.18879562899843,234.57549134950176,93.376505915056,406.555421792035,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-11-02,2020,NA,45,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,240.2531327362636,237.41113642050357,91.03285027348258,413.13261974066126,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-11-09,2020,NA,46,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,238.59195974210616,234.41735331964927,89.76300565973753,396.51800753343497,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-11-16,2020,NA,47,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,230.02219938711232,226.05189285437922,84.16271829232849,402.29197140924884,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-11-23,2020,NA,48,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,217.5021562671054,213.59637497421267,70.97121463855287,391.11615597702024,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-11-30,2020,NA,49,16,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,202.39952637236874,197.92756126947916,63.812444933308505,364.367464651152,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-12-07,2020,NA,50,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,190.00825872165512,184.26425001038052,55.868082436058906,353.41734457249066,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-12-14,2020,NA,51,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,178.82966952560875,174.23415282381765,49.53137879302556,339.21446331570286,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-12-21,2020,NA,52,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,172.3011092711315,167.3371278837789,46.673428017712915,326.41792747018883,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2020-12-28,2020,NA,53,3,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,170.5401729592742,165.80321724380434,43.49533114439246,328.6489988721463,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-01-04,2021,NA,1,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,172.66773833973878,167.60292902411987,44.378370852734776,330.06483572137853,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-01-11,2021,NA,2,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,175.1332247322625,170.49498675925406,42.02665429023576,336.789090364459,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-01-18,2021,NA,3,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,179.9692202225224,175.100200084927,46.7887555949687,349.27687888715747,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-01-25,2021,NA,4,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,182.7911548208349,180.13580279074284,48.03867900578683,353.80706900564684,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-02-01,2021,NA,5,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,182.9865548030183,176.86482514569877,48.780495753820446,355.30761876536224,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-02-08,2021,NA,6,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,184.72491559816555,178.85779214449644,43.695209080919064,356.6429631548646,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-02-15,2021,NA,7,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,183.9661416655878,178.29802814399,47.4139705001248,354.7472507643049,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-02-22,2021,NA,8,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,182.7800725393408,177.3087025642588,45.00058551675707,355.4401245831236,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-03-01,2021,NA,9,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,184.05019844559132,178.33471463399397,47.190796316359986,359.09139566452325,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-03-08,2021,NA,10,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,184.00783017301634,180.10808729812095,44.531228343435515,361.08020406751507,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-03-15,2021,NA,11,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,184.05552246569937,178.6381931694024,45.89133073733939,359.28906127069865,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-03-22,2021,NA,12,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,187.11384019836566,179.824492443082,47.45850625850166,369.510782646004,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-03-29,2021,NA,13,2,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,186.71538986637293,182.50777844073562,45.60998744831716,357.95133407101105,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-04-05,2021,NA,14,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,188.25926882464182,181.9029340955674,43.348704388020415,370.24556696848356,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-04-12,2021,NA,15,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,188.94429778788444,183.64186205177958,45.63186537729918,380.0711302842694,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-04-19,2021,NA,16,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,189.8744242001996,183.1493203624139,46.08174262344817,382.2162200976672,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-04-26,2021,NA,17,3,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,194.09032984495067,187.06956793002476,51.051676855994685,379.1281133564988,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-05-03,2021,NA,18,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,201.70401409522117,194.86185429675407,51.82430026935978,396.755536753941,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-05-10,2021,NA,19,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,210.6037363489632,202.8959469991674,51.18963997818138,406.3339898098541,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-05-17,2021,NA,20,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,225.62664363151967,217.2073031519319,58.09914298744385,424.03391332283394,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-05-24,2021,NA,21,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,240.29897206467106,231.39071530456772,62.270870339291044,456.9002630688309,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-05-31,2021,NA,22,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,255.97260240294088,248.0988819668832,78.41708457518796,494.8071780221124,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-06-07,2021,NA,23,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,265.6800611156421,257.9950760588588,72.28820307329391,486.7437883022825,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-06-14,2021,NA,24,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,270.483655531165,264.05784754984137,80.78605612351856,496.7401067039126,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-06-21,2021,NA,25,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,270.8387217107453,263.887312871878,76.58538413624113,508.93258291060965,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-06-28,2021,NA,26,20,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,264.71777899791147,256.6830169071264,77.24299408236826,500.4154706755024,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-07-05,2021,NA,27,17,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,256.3393327873083,248.49900002916928,73.69003994048681,496.27622865589206,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-07-12,2021,NA,28,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,251.2440966096946,244.73917202697456,64.86607289964523,483.40648720012103,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-07-19,2021,NA,29,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,244.75895119678518,234.39069385306505,63.52979440181702,474.0513165330175,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-07-26,2021,NA,30,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,243.3907700267749,235.87397652021394,63.82627418416673,473.9647822911234,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-08-02,2021,NA,31,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,243.84540917710558,232.1819297396474,62.66146789407894,486.21139770742167,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-08-09,2021,NA,32,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,245.7525327553753,234.817428378019,67.27071831415627,480.6690369822303,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-08-16,2021,NA,33,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,249.06621270752464,239.93039371496252,63.30720845394185,490.1109000801526,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-08-23,2021,NA,34,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,249.84107564881427,240.4048885467629,67.25356461576104,486.3574107811884,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-08-30,2021,NA,35,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,246.8301353850081,236.35550353200549,64.69675351575249,486.1939482730302,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-09-06,2021,NA,36,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,242.01213963148533,232.11905878414441,59.07588175860407,468.1017995138897,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-09-13,2021,NA,37,15,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,237.57768467845835,229.1985839626702,55.19341756790638,477.46472829682017,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-09-20,2021,NA,38,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,230.25769032965403,220.02766436054165,51.692562168526315,457.64025816184807,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-09-27,2021,NA,39,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,227.64369650411373,215.59678288614552,47.5255857228867,455.9692562517885,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-10-04,2021,NA,40,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,230.96464729379193,219.9581978213575,51.59384069985765,469.027939039148,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-10-11,2021,NA,41,21,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,234.55209420531148,223.41428664511022,53.28380016438364,471.52426002207426,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-10-18,2021,NA,42,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,239.35854243612104,228.16141715084603,51.95959986975397,480.0477527568705,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-10-25,2021,NA,43,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,245.6352043779235,236.16782253022762,57.36970688961632,488.21310113521844,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-11-01,2021,NA,44,19,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,247.9343195310632,235.7967545301741,51.57979032285328,496.91199166591633,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-11-08,2021,NA,45,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,244.10042391760956,231.95692920423488,53.01387281788513,493.3483724303797,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-11-15,2021,NA,46,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,237.6458237372088,227.4868158641388,50.37144459831264,484.30749785105905,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-11-22,2021,NA,47,24,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,224.26938773120153,213.27004739432965,38.727456955892876,467.3208927427243,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-11-29,2021,NA,48,25,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,210.9827188341752,199.6082578372966,35.962896862852055,449.46180053917976,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-12-06,2021,NA,49,26,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,196.94288929526746,186.40625990349898,28.27831829673146,423.0425314857193,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-12-13,2021,NA,50,21,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,187.34425587643915,177.99467438212338,23.832538781200306,409.3435662569303,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-12-20,2021,NA,51,26,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,181.0129286758375,170.2973740332344,23.15232915424083,404.9479740388078,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2021-12-27,2021,NA,52,19,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,179.15450426592164,166.04310347283703,22.67016217763892,401.1761170853014,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-01-03,2022,NA,1,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,182.10663320686317,169.6526115632846,24.14483037151939,412.5187017082867,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-01-10,2022,NA,2,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,185.8682658896528,173.49178867076387,21.658717462304114,416.98607004571755,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-01-17,2022,NA,3,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,190.34690463648548,178.00906659577123,24.385160730676173,437.0333334914653,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-01-24,2022,NA,4,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,191.52426361298615,176.77611816511865,25.776824184040017,435.7480349069442,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-01-31,2022,NA,5,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,194.59221785241073,179.50499056143053,23.69726211204224,427.7727335749685,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-02-07,2022,NA,6,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,194.7804321045878,182.39248945024417,24.32325951246514,448.03154463388603,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-02-14,2022,NA,7,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,193.60578838601694,179.79661942359053,23.18626911655903,442.27902845917794,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-02-21,2022,NA,8,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,193.51949689107983,180.45151481779794,26.020986068177052,436.5776181978239,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-02-28,2022,NA,9,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,193.07892339305758,179.0884875407939,23.57402514146065,445.4443542344663,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-03-07,2022,NA,10,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,193.6060802194896,180.80658061587073,23.662599936664773,436.2018182717471,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-03-14,2022,NA,11,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,194.5054414643828,179.49053869837957,23.072949679726147,440.5395833998383,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-03-21,2022,NA,12,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,196.85352032181456,184.70197588110898,22.77141279143759,438.90900780818026,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-03-28,2022,NA,13,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,197.96454956093714,183.7786276249022,22.69805657148905,449.79093021524886,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-04-04,2022,NA,14,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,197.6665990948312,183.90553628668965,23.345974146586826,450.5776263778056,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-04-11,2022,NA,15,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,197.07721016860827,182.64351816899364,22.623879287619346,452.95782392795206,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-04-18,2022,NA,16,1,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,200.0571168646037,183.67745185267052,23.99079468151455,447.6024033040868,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-04-25,2022,NA,17,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,204.59379272848292,189.9198608639213,27.390248648705192,459.6639951557118,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-05-02,2022,NA,18,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,210.1938530404352,194.86656472983026,28.551646288356093,470.2005496432727,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-05-09,2022,NA,19,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,221.88108716601172,207.5957358642484,34.35553697980293,490.5124784875196,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-05-16,2022,NA,20,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,236.0286290681018,220.05074880766563,39.98454617904104,518.0495005500641,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-05-23,2022,NA,21,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,250.7347296464941,234.2051469458691,42.41559212990335,533.7784447241039,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-05-30,2022,NA,22,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,265.3070741625977,249.56644170161906,50.51260751612955,563.0496874134415,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-06-06,2022,NA,23,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,276.5682400386864,258.2293721728147,53.31723598665823,574.42049404693,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-06-13,2022,NA,24,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,281.2528026412147,267.92444331579736,59.107993305123216,596.2713685693826,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-06-20,2022,NA,25,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,281.34551418392755,268.44792505297136,53.85371286693225,590.0469550827576,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2022-06-27,2022,NA,26,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html,week,Weekly surveillance,275.2769481900323,256.99526672108675,52.35838724606292,588.1016132578679,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
