date,actual,Group,split,split_label,start_date,end_date,horizon,expected_mean,expected_median,lower_80,lower_95,upper_80,upper_95,Coverage80,Coverage95,IntervalScore80,IntervalScore95,WIS,PIT,Shortname,BestModel
2017-07-01,899,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,7,813.3632860976394,812.2755478400957,718.8026691753065,668.4708743266503,910.5648910993771,979.3317413305444,TRUE,TRUE,191.76222192407056,310.8608670038941,112.4959519159305,0.878,Gonorrhoea,TBATS
2017-08-01,838,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,8,879.2251272080997,877.1891160003695,770.5654714108509,718.0043691941216,987.6589846312314,1045.882870789665,TRUE,TRUE,217.0935132203805,327.8785015955434,79.20139497937821,0.309,Gonorrhoea,TBATS
2017-09-01,838,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,9,803.6846669250316,798.5143001749614,697.375955688011,643.138931162757,910.2106841794829,980.9820369902415,TRUE,TRUE,212.83472849147188,337.84310582748446,79.15584065176579,0.664,Gonorrhoea,TBATS
2017-10-01,852,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,10,829.602576841157,827.6185667801244,716.965709231968,655.7767840885589,942.1221517260336,1016.9679925555355,TRUE,TRUE,225.15644249406557,361.1912084669766,69.97782571363004,0.611,Gonorrhoea,TBATS
2017-11-01,764,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,11,767.3544824886408,763.5330959202229,657.7965026306915,610.7702686631006,882.4214527607528,950.2501182427296,TRUE,TRUE,224.62495013006128,339.479849579629,49.89270926781667,0.502,Gonorrhoea,TBATS
2017-12-01,654,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,12,696.6221425372993,694.068454933413,586.696423726559,528.4035771562218,807.1372963539416,882.9326273049666,TRUE,TRUE,220.44087262738253,354.5290501487448,81.50646557306143,0.305,Gonorrhoea,TBATS
2018-01-01,901,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,13,942.235936970674,942.7322446174223,811.0881647779524,742.2074384120652,1074.2514942275136,1150.4486926555112,TRUE,TRUE,263.16332944956116,408.24125424344595,91.8215785756055,0.343,Gonorrhoea,TBATS
2018-02-01,805,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,14,887.5089120163757,882.6983266568104,759.1685630606039,690.0031680960465,1019.5419692947651,1095.152618138031,TRUE,TRUE,260.37340623416117,405.14945004198444,120.02438432459351,0.203,Gonorrhoea,TBATS
2018-03-01,782,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,15,898.8561632654463,902.3313101634485,770.0770786005655,695.7288302216327,1032.346529505661,1114.6096070769881,TRUE,TRUE,262.2694509050955,418.8807768553554,154.9833913497883,0.128,Gonorrhoea,TBATS
2018-04-01,767,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,16,868.4944087647414,863.8929058934897,737.582953652871,670.7545623452129,1002.9092568406649,1080.0528436148304,TRUE,TRUE,265.3263031877939,409.2982812696175,136.33846447562345,0.166,Gonorrhoea,TBATS
2018-05-01,859,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,17,835.8612943218878,831.3270771656726,698.9636790724536,617.6967205660947,968.4283612796869,1051.8065409868127,TRUE,TRUE,269.4646822072333,434.10982042071805,82.617080237448,0.594,Gonorrhoea,TBATS
2018-06-01,873,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,18,902.762410982532,903.4663312505743,759.2310026934964,682.295422402809,1044.7364573138245,1125.3335881589535,TRUE,TRUE,285.5054546203281,443.0381657561445,87.77546436995772,0.396,Gonorrhoea,TBATS
2018-07-01,802,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,19,817.3405181672981,816.0570061311391,674.6090233332031,600.1035402268985,959.2060399416264,1040.9359211523217,TRUE,TRUE,284.59701660842325,440.8323809254232,74.41442279927597,0.462,Gonorrhoea,TBATS
2018-08-01,826,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,20,883.8432669928363,883.2777566749369,731.0485621481321,660.5101537290467,1028.6388826993464,1113.7162444742264,TRUE,TRUE,297.5903205512143,453.2060907451797,111.564900257951,0.315,Gonorrhoea,TBATS
2018-09-01,822,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,21,806.5985144870739,801.6083191827662,656.5118018765415,579.03525689191315,951.6322138474269,1046.091595766619,TRUE,TRUE,295.12041197088536,467.05633887470594,82.21486412411693,0.575,Gonorrhoea,TBATS
2018-10-01,821,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,22,831.879982144833,830.2478181230402,685.8322710305981,609.5545607861333,972.8856840836264,1072.6828633545579,TRUE,TRUE,287.0534130530283,463.1283025684246,71.85193268965371,0.47,Gonorrhoea,TBATS
2018-11-01,808,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,23,767.7591857012798,766.0097735669981,617.8093681152114,552.3678377212121,916.9794595613416,1007.1765388997668,TRUE,TRUE,299.1700914461302,454.80870117855466,99.65174382492454,0.643,Gonorrhoea,TBATS
2018-12-01,710,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,24,702.2788820048636,699.8072245000676,560.1632862770036,477.9137731011469,849.1716604349981,939.8752294198497,TRUE,TRUE,289.00837415799447,461.9614563187028,72.87401851797314,0.535,Gonorrhoea,TBATS
2019-01-01,944,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,25,941.2591520738362,934.3684845834814,764.8900627113669,694.7017050649112,1117.390041255711,1224.968400712435,TRUE,TRUE,352.499978544344,530.2666956475238,85.31587672621087,0.53,Gonorrhoea,TBATS
2019-02-01,708,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,26,887.1256206160616,880.6778736976482,715.5951561802132,630.6721605637175,1057.823217808727,1152.9956406261595,FALSE,TRUE,418.1796234306454,522.323480062442,225.94397790951953,0.091,Gonorrhoea,TBATS
2019-03-01,784,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,27,899.3872652522376,897.647372580608,727.5161094487887,643.2901507236027,1067.6643547215463,1180.8079901182052,TRUE,TRUE,340.14824527275755,537.5178393946026,166.84233088391173,0.187,Gonorrhoea,TBATS
2019-04-01,827,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,28,870.1083534985365,865.1184284381748,702.7424986103028,614.518529809305,1041.3280405174914,1138.2809003155503,TRUE,TRUE,338.5855419071886,523.7623705062452,105.6189242759398,0.378,Gonorrhoea,TBATS
2019-05-01,886,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,29,833.0450408256152,828.4701896733532,661.2029549908177,579.6244217121554,1004.1295415766116,1111.4141495643642,TRUE,TRUE,342.92658658579387,531.7897278522088,122.16369122913284,0.662,Gonorrhoea,TBATS
2019-06-01,807,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,30,906.2569316369243,901.1024378171053,731.6669685476486,632.0715085438012,1084.6994330737186,1192.7103280438905,TRUE,TRUE,353.03246452607004,560.6388195000893,154.192697357859,0.241,Gonorrhoea,TBATS
2019-07-01,783,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,31,817.3252047579667,815.1765476456239,651.9127562423107,563.3005125246258,992.5855241649067,1100.0401865210888,TRUE,TRUE,340.672767922596,536.739673996463,101.71846794397302,0.398,Gonorrhoea,TBATS
2019-08-01,801,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,32,880.384598639263,874.8067938348679,696.123590798796,613.5194966311096,1063.970333884764,1174.4306040651493,TRUE,TRUE,367.8467430859679,560.9111074340396,140.33735825901078,0.309,Gonorrhoea,TBATS
2019-09-01,780,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,33,807.1276004413844,805.2134456202368,638.0858299091911,543.1308272548115,980.7300011459438,1088.335345771732,TRUE,TRUE,342.64417123675264,545.2045185169204,96.80200463474671,0.427,Gonorrhoea,TBATS
2019-10-01,780,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,34,833.7594909676548,830.1604047408421,650.2058673287979,573.3331298548895,1013.5093270142166,1132.0939852744766,TRUE,TRUE,363.3034596854187,558.7608554195871,120.60731155912413,0.37,Gonorrhoea,TBATS
2019-11-01,730,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,35,773.1111374492564,770.828749778663,600.1631805776613,517.3173349749122,957.5454178328991,1049.5314305461334,TRUE,TRUE,357.3822372552379,532.2140955712212,111.13272160661731,0.388,Gonorrhoea,TBATS
2019-12-01,685,Sexually IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,36,701.1567601417175,698.5098915523484,536.6384992485308,452.19392073205154,877.0009458313112,966.8797368751133,TRUE,TRUE,340.3624465827804,514.6858161430617,85.8533373408461,0.459,Gonorrhoea,TBATS
2019-01-01,42,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,1,37.361024478303264,32.17531447952786,21.506308436239983,16.618285728217224,48.20376853883061,112.38104351009846,TRUE,TRUE,26.697460102590625,95.76275778188125,15.961852344067461,0.805,HAV,Hybrid
2019-02-01,30,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,2,36.63425426791266,30.315048332348216,19.743912721317745,7.658491242200958,46.42189101925257,109.63243145736496,TRUE,TRUE,26.677978297934825,101.973940215164,8.599472802154704,0.48,HAV,Hybrid
2019-03-01,35,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,3,36.927104873193656,33.0624540407218,22.49255236592702,17.56357194419167,49.80452013516844,56.454024375634354,TRUE,TRUE,27.31196776924142,38.89045243144268,7.475569707758892,0.608,HAV,Hybrid
2019-04-01,36,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,4,34.06729444734631,30.131374254413362,20.110884089539447,15.466728693821215,41.81213049232618,52.641902607880404,TRUE,TRUE,21.701246402786737,37.17517391405919,9.654106977477557,0.722,HAV,Hybrid
2019-05-01,34,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,5,36.837160913234094,31.85567517772514,20.997287748127697,8.44637851689254,48.47711596194717,112.55975341531317,TRUE,TRUE,27.479828213819474,104.11337489842063,10.27676736796783,0.612,HAV,Hybrid
2019-06-01,41,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,6,42.92985061311608,37.02054523499752,25.76975468932409,6.117883949119826,53.151016906264296,122.08242232635449,TRUE,TRUE,27.381262216940208,115.96453837723466,12.203147301801803,0.641,HAV,Hybrid
2019-07-01,46,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,7,46.637710106124636,41.5188014421919,29.806504434981225,23.495461722666526,57.78705523061649,129.31444991333123,TRUE,TRUE,27.980550795635263,105.8189881906647,12.29460650117471,0.668,HAV,Hybrid
2019-08-01,36,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,8,43.133667167641725,37.16449647979566,25.776521326863435,11.199766036518568,54.636618629419964,122.09714982295743,TRUE,TRUE,28.86009730255653,110.89738378643887,9.985108103703126,0.471,HAV,Hybrid
2019-09-01,39,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,9,40.56996979828883,35.07168319299037,23.616071715338844,10.135453048318531,52.25375958254492,118.52187831856494,TRUE,TRUE,28.63768786720608,108.3864252702464,12.060140515170534,0.649,HAV,Hybrid
2019-10-01,33,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,10,41.53615160609261,35.58086441692082,24.815498745785494,19.089857098291446,50.74798639246698,118.67125096372608,TRUE,TRUE,25.932487646681484,99.58139386543463,10.197145311623078,0.442,HAV,Hybrid
2019-11-01,31,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,11,36.201505482986796,32.74796752025078,22.971405141868495,17.987010178111657,48.939504235074565,57.21118108510147,TRUE,TRUE,25.96809909320607,39.22417090698981,7.122236707393189,0.449,HAV,Hybrid
2019-12-01,29,Gastrointestinal IDs,2019,Pseudo interruption 2019,2019-01-01,2019-12-01,12,36.17008875473752,27.356517417116212,19.012736550332363,7.107636344744078,41.03187777443002,107.90011623157952,TRUE,TRUE,22.01914122409766,100.79247988683544,8.869547857636073,0.519,HAV,Hybrid
2018-01-01,24,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,1,35.1614059856157,31.04670295674829,18.557936182416636,0.19523983071884535,46.51496351492721,104.00358528247517,TRUE,TRUE,27.957027332510574,103.80834545175632,14.26282055667058,0.271,HAV,Hybrid
2018-02-01,24,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,2,29.557220465698368,27.281372524879277,15.40580881657672,2.094115337270279,38.99487673711566,46.43331906228905,TRUE,TRUE,23.58906792053894,44.33920372501877,8.172917036190404,0.373,HAV,Hybrid
2018-03-01,31,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,3,32.06988912694621,28.1965797841088,15.822857716389993,13.188073603396173,42.00938558468906,97.37975444903275,TRUE,TRUE,26.18652786829907,84.19168084563657,9.800247865466275,0.633,HAV,Hybrid
2018-04-01,30,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,4,26.191860603089022,23.065745948650143,12.086610592748714,0.010000000000000002,36.5638129251306,41.743658759080986,TRUE,TRUE,24.477202332381886,41.73365875908099,11.133101964624228,0.749,HAV,Hybrid
2018-05-01,41,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,5,30.69350394260672,25.88443345436104,14.579932507453742,11.798265318752062,39.607044395122955,44.99114886415403,FALSE,TRUE,38.956667936439665,33.19288354540197,19.653235448157595,0.913,HAV,Hybrid
2018-06-01,47,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,6,43.53449649738626,37.57203639540967,22.7063669466273,5.67572891057568,51.55040083932291,153.6272414545093,TRUE,TRUE,28.844033892695613,147.9515125439336,18.07547680826091,0.815,HAV,Hybrid
2018-07-01,45,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,7,51.04011373767994,44.51971520069301,28.59467501183312,2.3694200216752432,62.55218667963471,127.59164896577084,TRUE,TRUE,33.95751166780158,125.2222289440956,10.826318864057672,0.514,HAV,Hybrid
2018-08-01,27,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,8,43.55393882111881,40.15880845192029,25.391156955594102,6.558958200979122,56.46032936928604,118.63644266889834,TRUE,TRUE,31.06917241369194,112.07748446791922,19.98121372644371,0.128,HAV,Hybrid
2018-09-01,48,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,9,37.97594554051903,32.17931530453061,19.718638906173535,3.851994397410874,47.706455148352724,105.95900954192281,FALSE,TRUE,30.92326475865195,102.10701514451193,21.688550723540303,0.905,HAV,Hybrid
2018-10-01,47,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,10,36.34643639090027,32.48525775026385,19.046236869634182,3.699977331312638,47.286184566287346,105.1552203992171,TRUE,TRUE,28.239947696653164,101.45524306790446,20.18839515396961,0.889,HAV,Hybrid
2018-11-01,39,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,11,31.235454032877854,27.076046238941526,14.98630741897111,12.425331655885534,40.639151425744565,95.28761892017889,TRUE,TRUE,25.652844006773456,82.86228726429336,16.958109540502267,0.898,HAV,Hybrid
2018-12-01,20,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,12,25.223651382386148,19.418979792033944,9.969445214629207,0.3977139585755296,31.76759539085046,81.13492079627552,TRUE,TRUE,21.798150176221252,80.7372068377,7.182008468076245,0.526,HAV,Hybrid
2019-01-01,42,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,13,37.015743355058845,33.1977008087537,20.181996644583997,4.058291434779409,46.40337256875916,54.48822690125156,TRUE,TRUE,26.221375924175163,50.42993546647215,13.254456919523951,0.793,HAV,Hybrid
2019-02-01,30,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,14,31.468936992209347,27.099097737269727,15.29342125913721,12.440948904552425,40.77748896397956,46.238052548399665,TRUE,TRUE,25.484067704842346,33.79710364384724,7.750056788712884,0.619,HAV,Hybrid
2019-03-01,35,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,15,30.67235635467155,27.778289677930672,14.922180323679017,2.3204029254037977,41.83014737906492,47.477348180271285,TRUE,TRUE,26.907967055385903,45.15694525486749,11.888920796711906,0.781,HAV,Hybrid
2019-04-01,36,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,16,27.778676144362556,23.955968152050538,12.956288494611382,0.010000000000000002,37.54253324679958,43.28392243767361,TRUE,TRUE,24.586244752188197,43.27392243767361,15.299981536216626,0.876,HAV,Hybrid
2019-05-01,34,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,17,30.13439341996246,25.598335236587886,14.405176686414425,1.83534290076508,39.78721609644574,93.81351507620866,TRUE,TRUE,25.382039410031314,91.97817217544358,14.461585003352445,0.788,HAV,Hybrid
2019-06-01,41,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,18,40.60056054450965,37.72461565747938,23.38185967320561,5.735126048869085,53.98979576186001,60.24718913611762,TRUE,TRUE,30.607936088654398,54.512063087248535,9.698059771691138,0.625,HAV,Hybrid
2019-07-01,46,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,19,49.592480510262035,45.390726942787474,29.29064848534026,8.863608600402026,62.76411295833533,127.87472578242503,TRUE,TRUE,33.473464472995076,119.011117182023,10.603617448730153,0.519,HAV,Hybrid
2019-08-01,36,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,20,45.385916832769254,40.75387662078654,25.633077271680815,6.682195885795562,57.61756751144129,119.15870240362548,TRUE,TRUE,31.984490239760472,112.47650651782992,13.419679995704106,0.34,HAV,Hybrid
2019-09-01,39,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,21,37.47434805052916,32.95029489288108,19.760121116830888,16.181954406297645,47.89028600407055,106.05514035443198,TRUE,TRUE,28.130164887239665,89.87318594813433,12.935517905578854,0.739,HAV,Hybrid
2019-10-01,33,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,22,36.2483311060203,32.42192308555488,18.74493178550171,3.790033205996857,47.60673396404218,105.6329713312336,TRUE,TRUE,28.86180217854047,101.84293812523674,9.154067405132043,0.524,HAV,Hybrid
2019-11-01,31,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,23,32.4894097913079,27.917685026199646,15.909886430543986,12.99755662043268,41.780256634121855,47.305457424625935,TRUE,TRUE,25.87037020357787,34.30790080419325,7.977427243780473,0.633,HAV,Hybrid
2019-12-01,29,Gastrointestinal IDs,2018-2019,Pseudo interruption 2018,2018-01-01,2019-12-01,24,27.128367058155,21.77847252952576,11.347514379313791,0.793327998237233,34.76657667028243,85.03936458602183,TRUE,TRUE,23.41906229096864,84.2460365877846,12.894113406445758,0.797,HAV,Hybrid
2017-01-01,113,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,1,35.70615573765438,32.03625888828946,19.114678927328576,3.9447962575697453,44.18996252898518,50.64347247896058,FALSE,FALSE,713.1756583118048,2540.9597770629675,280.5174893017759,0.983,HAV,Hybrid
2017-02-01,92,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,2,31.79017017664028,27.351742204196967,15.732568980431406,2.498130855317271,39.30590940128589,50.21988377881394,FALSE,FALSE,550.5142464079956,1718.9264017709393,208.5579417327593,0.981,HAV,Hybrid
2017-03-01,88,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,3,35.6376328769475,31.06279467527048,18.848831227126755,17.3412395588262,42.99545124444913,54.1825753204414,FALSE,FALSE,474.1921075728311,1389.5383229439592,177.002034389195,0.979,HAV,Hybrid
2017-04-01,40,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,4,31.44821814633184,27.313565223748668,16.11020511393995,3.365545317772467,38.331141930595,49.464627199805136,FALSE,TRUE,38.90951751070503,46.09908188203267,18.218633897995176,0.905,HAV,Hybrid
2017-05-01,61,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,5,32.16406388780295,29.60347321181464,19.134778846372008,16.617456970887904,41.32435621688093,47.409714722030934,FALSE,FALSE,218.94601520169962,574.4036688699056,83.12473061761645,0.989,HAV,Hybrid
2017-06-01,62,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,6,43.8020447803865,39.92325388825896,26.582658414503907,8.903282608546414,53.73689636833932,66.83380789341295,FALSE,TRUE,109.78527427044219,57.93052528486654,37.54426178405824,0.974,HAV,Hybrid
2017-07-01,51,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,7,53.654181437047875,47.79775348197595,32.2818895089368,30.29921967307371,62.366755626390955,177.06843974687885,TRUE,TRUE,30.084866117454155,146.76922007380514,13.24614459616411,0.611,HAV,Hybrid
2017-08-01,32,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,8,47.654588560164676,43.779106055134775,29.755438652443658,10.434625063721898,57.82794006714668,70.92376432242389,TRUE,TRUE,28.07250141470302,60.489139258702,16.334450640808384,0.164,HAV,Hybrid
2017-09-01,47,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,9,37.55010681622985,32.522239329165046,20.30074210289023,5.492525115657618,44.760411517042236,56.77579495849185,FALSE,TRUE,46.85555424372964,51.28326984283423,21.130428009378075,0.923,HAV,Hybrid
2017-10-01,30,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,10,37.59662478504907,33.47287959686169,21.144932431121674,5.887230168873612,45.28613568487,52.58528891107349,TRUE,TRUE,24.141203253748323,46.698058742199876,8.508818547777079,0.351,HAV,Hybrid
2017-11-01,19,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,11,35.68950241669383,30.86809896782706,18.708541554248605,4.636859115524922,44.355603355293404,53.94453753678719,TRUE,TRUE,25.6470618010448,49.30767842126227,15.570316199279308,0.104,HAV,Hybrid
2017-12-01,16,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,12,29.26091406178576,25.30509518772798,15.025932330496946,2.7090869668687456,39.5995030686082,48.85330883704951,TRUE,TRUE,24.573570738111254,46.144221870180765,13.221616343087415,0.145,HAV,Hybrid
2018-01-01,24,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,13,37.9421147830823,33.47419683139278,21.145979368784253,5.887782599811349,45.91333837604606,58.031381463795626,TRUE,TRUE,24.76735900726181,52.14359886398428,13.627878860835485,0.162,HAV,Hybrid
2018-02-01,24,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,14,34.10804422508515,28.373946132890246,17.362469815652183,3.7722707466439585,41.58827193428985,137.80940517842797,TRUE,TRUE,24.225802118637667,134.037134431784,12.736770622565587,0.312,HAV,Hybrid
2018-03-01,31,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,15,36.29604989336035,30.832316758631126,18.69198987182098,4.628620823428124,42.583773514551005,56.137633739664544,TRUE,TRUE,23.891783642730026,51.50901291623642,6.01719249258136,0.567,HAV,Hybrid
2018-04-01,30,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,16,31.960335350838083,27.61423006299382,15.52204305698856,3.4917155419546013,40.6441540096632,49.843191133613125,TRUE,TRUE,25.12211095267464,46.35147559165853,7.782212725699227,0.594,HAV,Hybrid
2018-05-01,41,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,17,33.51187024859448,29.124148228577887,18.037777011336306,4.305998492767239,41.23949645137419,52.80126323207645,TRUE,TRUE,23.20171944003788,48.495264739309214,15.152767117116122,0.89,HAV,Hybrid
2018-06-01,47,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,18,45.03399772970843,40.12810662705846,26.496362370646892,8.853370065269177,53.614171466833184,66.69693414752611,TRUE,TRUE,27.117809096186292,57.84356408225693,12.150106717033319,0.761,HAV,Hybrid
2018-07-01,45,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,19,53.12104461474058,46.98379535953465,31.81142714216914,12.028144589138435,63.59783488915756,175.96428893802255,TRUE,TRUE,31.78640774698842,163.9361443488841,13.230307301101234,0.426,HAV,Hybrid
2018-08-01,27,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,20,49.6735281469202,42.78522561449625,29.902021239174925,26.797040121359387,56.67886256598471,168.44975904683287,FALSE,TRUE,55.79705371855903,141.6527189254735,27.22181784358538,0.03,HAV,Hybrid
2018-09-01,48,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,21,35.748255176611,32.574141051143165,20.431871915769655,5.5138666510298595,44.82129689780404,51.45730826578264,FALSE,TRUE,56.17645600399399,45.943441614752786,23.166657784314616,0.931,HAV,Hybrid
2018-10-01,47,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,22,36.203103496050176,33.120813227402046,21.09032790173874,5.858434336217098,45.794032489767446,57.93916519222642,FALSE,TRUE,36.76337969035425,52.080730856009325,19.068719402775418,0.912,HAV,Hybrid
2018-11-01,39,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,23,33.82544639471754,30.31295656115373,18.649503979173595,17.15007147166369,42.16184450412689,48.47062579393655,TRUE,TRUE,23.512340524953295,31.32055432227286,11.964431407960458,0.833,HAV,Hybrid
2018-12-01,20,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,24,29.544525593788954,25.421129741129562,15.048885645648236,2.914835392874262,36.65088503046474,47.59132598393413,TRUE,TRUE,21.60199938481651,44.67649059105987,9.580283318116686,0.249,HAV,Hybrid
2019-01-01,42,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,25,36.364045458650466,33.465280865332936,21.04720925234135,4.456368744970453,45.86558211633372,52.436178364705775,TRUE,TRUE,24.81837286399237,47.97980961973532,12.717907350761845,0.852,HAV,Hybrid
2019-02-01,30,Gastrointestinal IDs,2017-2019,Pseudo interruption 2017,2017-01-01,2019-12-01,26,32.95073550062892,27.532857102882016,16.174712108323295,2.6761593431871904,39.65597612468169,51.00742621939504,TRUE,TRUE,23.4812640163584,48.331266876207856,7.663967235360046,0.619,HAV,Hybrid
